#                              P           Q            P           Q
#                R                  5s                       5p-
   316      4.1672E-07    1.6079E-05 -1.3644E-08   2.3484E-09  2.6488E-06
   317      4.2090E-07    1.6241E-05 -1.3920E-08   2.3959E-09  2.6754E-06
   318      4.2513E-07    1.6404E-05 -1.4201E-08   2.4442E-09  2.7023E-06
   319      4.2941E-07    1.6569E-05 -1.4488E-08   2.4936E-09  2.7294E-06
   320      4.3372E-07    1.6735E-05 -1.4781E-08   2.5440E-09  2.7569E-06
   321      4.3808E-07    1.6904E-05 -1.5079E-08   2.5954E-09  2.7846E-06
   322      4.4248E-07    1.7073E-05 -1.5384E-08   2.6478E-09  2.8126E-06
   323      4.4693E-07    1.7245E-05 -1.5695E-08   2.7013E-09  2.8408E-06
   324      4.5142E-07    1.7418E-05 -1.6012E-08   2.7559E-09  2.8694E-06
   325      4.5596E-07    1.7593E-05 -1.6335E-08   2.8116E-09  2.8982E-06
   326      4.6054E-07    1.7770E-05 -1.6665E-08   2.8683E-09  2.9273E-06
   327      4.6517E-07    1.7949E-05 -1.7002E-08   2.9263E-09  2.9568E-06
   328      4.6985E-07    1.8129E-05 -1.7345E-08   2.9854E-09  2.9865E-06
   329      4.7457E-07    1.8311E-05 -1.7696E-08   3.0457E-09  3.0165E-06
   330      4.7934E-07    1.8495E-05 -1.8053E-08   3.1072E-09  3.0468E-06
   331      4.8415E-07    1.8681E-05 -1.8418E-08   3.1700E-09  3.0774E-06
   332      4.8902E-07    1.8869E-05 -1.8790E-08   3.2341E-09  3.1084E-06
   333      4.9393E-07    1.9059E-05 -1.9169E-08   3.2994E-09  3.1396E-06
   334      4.9890E-07    1.9250E-05 -1.9557E-08   3.3660E-09  3.1711E-06
   335      5.0391E-07    1.9444E-05 -1.9952E-08   3.4340E-09  3.2030E-06
   336      5.0898E-07    1.9639E-05 -2.0355E-08   3.5034E-09  3.2352E-06
   337      5.1409E-07    1.9836E-05 -2.0766E-08   3.5742E-09  3.2677E-06
   338      5.1926E-07    2.0036E-05 -2.1186E-08   3.6464E-09  3.3006E-06
   339      5.2448E-07    2.0237E-05 -2.1614E-08   3.7200E-09  3.3337E-06
   340      5.2975E-07    2.0441E-05 -2.2050E-08   3.7952E-09  3.3672E-06
   341      5.3507E-07    2.0646E-05 -2.2496E-08   3.8719E-09  3.4011E-06
   342      5.4045E-07    2.0854E-05 -2.2950E-08   3.9501E-09  3.4353E-06
   343      5.4588E-07    2.1063E-05 -2.3414E-08   4.0299E-09  3.4698E-06
   344      5.5137E-07    2.1275E-05 -2.3887E-08   4.1113E-09  3.5047E-06
   345      5.5691E-07    2.1489E-05 -2.4369E-08   4.1943E-09  3.5399E-06
   346      5.6251E-07    2.1705E-05 -2.4861E-08   4.2791E-09  3.5755E-06
   347      5.6816E-07    2.1923E-05 -2.5364E-08   4.3655E-09  3.6114E-06
   348      5.7387E-07    2.2143E-05 -2.5876E-08   4.4537E-09  3.6477E-06
   349      5.7964E-07    2.2366E-05 -2.6399E-08   4.5437E-09  3.6843E-06
   350      5.8546E-07    2.2590E-05 -2.6932E-08   4.6354E-09  3.7214E-06
   351      5.9135E-07    2.2817E-05 -2.7476E-08   4.7291E-09  3.7588E-06
   352      5.9729E-07    2.3047E-05 -2.8031E-08   4.8246E-09  3.7965E-06
   353      6.0329E-07    2.3278E-05 -2.8597E-08   4.9221E-09  3.8347E-06
   354      6.0936E-07    2.3512E-05 -2.9175E-08   5.0215E-09  3.8732E-06
   355      6.1548E-07    2.3749E-05 -2.9764E-08   5.1230E-09  3.9122E-06
   356      6.2167E-07    2.3987E-05 -3.0366E-08   5.2264E-09  3.9515E-06
   357      6.2791E-07    2.4228E-05 -3.0979E-08   5.3320E-09  3.9912E-06
   358      6.3422E-07    2.4472E-05 -3.1605E-08   5.4397E-09  4.0313E-06
   359      6.4060E-07    2.4718E-05 -3.2243E-08   5.5496E-09  4.0718E-06
   360      6.4704E-07    2.4966E-05 -3.2895E-08   5.6617E-09  4.1128E-06
   361      6.5354E-07    2.5217E-05 -3.3559E-08   5.7761E-09  4.1541E-06
   362      6.6011E-07    2.5471E-05 -3.4237E-08   5.8928E-09  4.1958E-06
   363      6.6674E-07    2.5727E-05 -3.4929E-08   6.0118E-09  4.2380E-06
   364      6.7344E-07    2.5985E-05 -3.5634E-08   6.1333E-09  4.2806E-06
   365      6.8021E-07    2.6246E-05 -3.6354E-08   6.2572E-09  4.3236E-06
   366      6.8705E-07    2.6510E-05 -3.7089E-08   6.3836E-09  4.3671E-06
   367      6.9395E-07    2.6776E-05 -3.7838E-08   6.5125E-09  4.4110E-06
   368      7.0093E-07    2.7046E-05 -3.8602E-08   6.6441E-09  4.4553E-06
   369      7.0797E-07    2.7317E-05 -3.9382E-08   6.7783E-09  4.5001E-06
   370      7.1509E-07    2.7592E-05 -4.0178E-08   6.9152E-09  4.5453E-06
   371      7.2227E-07    2.7869E-05 -4.0989E-08   7.0549E-09  4.5910E-06
   372      7.2953E-07    2.8149E-05 -4.1817E-08   7.1974E-09  4.6371E-06
   373      7.3686E-07    2.8432E-05 -4.2662E-08   7.3428E-09  4.6837E-06
   374      7.4427E-07    2.8718E-05 -4.3524E-08   7.4912E-09  4.7308E-06
   375      7.5175E-07    2.9007E-05 -4.4403E-08   7.6425E-09  4.7783E-06
   376      7.5931E-07    2.9298E-05 -4.5300E-08   7.7969E-09  4.8264E-06
   377      7.6694E-07    2.9593E-05 -4.6215E-08   7.9544E-09  4.8749E-06
   378      7.7464E-07    2.9890E-05 -4.7149E-08   8.1151E-09  4.9238E-06
   379      7.8243E-07    3.0190E-05 -4.8101E-08   8.2790E-09  4.9733E-06
   380      7.9029E-07    3.0494E-05 -4.9073E-08   8.4462E-09  5.0233E-06
   381      7.9824E-07    3.0800E-05 -5.0064E-08   8.6169E-09  5.0738E-06
   382      8.0626E-07    3.1110E-05 -5.1075E-08   8.7909E-09  5.1248E-06
   383      8.1436E-07    3.1422E-05 -5.2107E-08   8.9685E-09  5.1763E-06
   384      8.2255E-07    3.1738E-05 -5.3160E-08   9.1497E-09  5.2283E-06
   385      8.3081E-07    3.2057E-05 -5.4234E-08   9.3345E-09  5.2809E-06
   386      8.3916E-07    3.2379E-05 -5.5329E-08   9.5231E-09  5.3339E-06
   387      8.4760E-07    3.2705E-05 -5.6447E-08   9.7155E-09  5.3875E-06
   388      8.5611E-07    3.3033E-05 -5.7587E-08   9.9117E-09  5.4417E-06
   389      8.6472E-07    3.3365E-05 -5.8751E-08   1.0112E-08  5.4964E-06
   390      8.7341E-07    3.3701E-05 -5.9937E-08   1.0316E-08  5.5516E-06
   391      8.8219E-07    3.4039E-05 -6.1148E-08   1.0525E-08  5.6074E-06
   392      8.9105E-07    3.4382E-05 -6.2383E-08   1.0737E-08  5.6638E-06
   393      9.0001E-07    3.4727E-05 -6.3644E-08   1.0954E-08  5.7207E-06
   394      9.0905E-07    3.5076E-05 -6.4929E-08   1.1175E-08  5.7782E-06
   395      9.1819E-07    3.5429E-05 -6.6241E-08   1.1401E-08  5.8363E-06
   396      9.2742E-07    3.5785E-05 -6.7579E-08   1.1631E-08  5.8949E-06
   397      9.3674E-07    3.6144E-05 -6.8944E-08   1.1866E-08  5.9542E-06
   398      9.4615E-07    3.6508E-05 -7.0337E-08   1.2106E-08  6.0140E-06
   399      9.5566E-07    3.6874E-05 -7.1758E-08   1.2351E-08  6.0744E-06
   400      9.6527E-07    3.7245E-05 -7.3207E-08   1.2600E-08  6.1355E-06
   401      9.7497E-07    3.7619E-05 -7.4686E-08   1.2855E-08  6.1971E-06
   402      9.8477E-07    3.7997E-05 -7.6195E-08   1.3114E-08  6.2594E-06
   403      9.9466E-07    3.8379E-05 -7.7734E-08   1.3379E-08  6.3223E-06
   404      1.0047E-06    3.8765E-05 -7.9304E-08   1.3650E-08  6.3859E-06
   405      1.0148E-06    3.9155E-05 -8.0906E-08   1.3925E-08  6.4501E-06
   406      1.0250E-06    3.9548E-05 -8.2540E-08   1.4207E-08  6.5149E-06
   407      1.0353E-06    3.9946E-05 -8.4208E-08   1.4494E-08  6.5803E-06
   408      1.0457E-06    4.0347E-05 -8.5909E-08   1.4786E-08  6.6465E-06
   409      1.0562E-06    4.0753E-05 -8.7644E-08   1.5085E-08  6.7133E-06
   410      1.0668E-06    4.1162E-05 -8.9415E-08   1.5390E-08  6.7807E-06
   411      1.0775E-06    4.1576E-05 -9.1221E-08   1.5701E-08  6.8489E-06
   412      1.0883E-06    4.1994E-05 -9.3064E-08   1.6018E-08  6.9177E-06
   413      1.0993E-06    4.2416E-05 -9.4944E-08   1.6341E-08  6.9872E-06
   414      1.1103E-06    4.2842E-05 -9.6861E-08   1.6671E-08  7.0575E-06
   415      1.1215E-06    4.3272E-05 -9.8818E-08   1.7008E-08  7.1284E-06
   416      1.1328E-06    4.3707E-05 -1.0081E-07   1.7352E-08  7.2000E-06
   417      1.1441E-06    4.4147E-05 -1.0285E-07   1.7702E-08  7.2724E-06
   418      1.1556E-06    4.4590E-05 -1.0493E-07   1.8060E-08  7.3455E-06
   419      1.1672E-06    4.5038E-05 -1.0705E-07   1.8425E-08  7.4193E-06
   420      1.1790E-06    4.5491E-05 -1.0921E-07   1.8797E-08  7.4939E-06
   421      1.1908E-06    4.5948E-05 -1.1142E-07   1.9177E-08  7.5692E-06
   422      1.2028E-06    4.6410E-05 -1.1367E-07   1.9564E-08  7.6453E-06
   423      1.2149E-06    4.6876E-05 -1.1596E-07   1.9959E-08  7.7221E-06
   424      1.2271E-06    4.7348E-05 -1.1831E-07   2.0362E-08  7.7997E-06
   425      1.2394E-06    4.7823E-05 -1.2070E-07   2.0774E-08  7.8781E-06
   426      1.2519E-06    4.8304E-05 -1.2313E-07   2.1193E-08  7.9573E-06
   427      1.2645E-06    4.8789E-05 -1.2562E-07   2.1621E-08  8.0372E-06
   428      1.2772E-06    4.9280E-05 -1.2816E-07   2.2058E-08  8.1180E-06
   429      1.2900E-06    4.9775E-05 -1.3075E-07   2.2504E-08  8.1996E-06
   430      1.3030E-06    5.0275E-05 -1.3339E-07   2.2958E-08  8.2820E-06
   431      1.3161E-06    5.0781E-05 -1.3608E-07   2.3422E-08  8.3652E-06
   432      1.3293E-06    5.1291E-05 -1.3883E-07   2.3895E-08  8.4493E-06
   433      1.3427E-06    5.1806E-05 -1.4164E-07   2.4378E-08  8.5342E-06
   434      1.3561E-06    5.2327E-05 -1.4450E-07   2.4870E-08  8.6200E-06
   435      1.3698E-06    5.2853E-05 -1.4742E-07   2.5373E-08  8.7066E-06
   436      1.3835E-06    5.3384E-05 -1.5039E-07   2.5885E-08  8.7941E-06
   437      1.3974E-06    5.3921E-05 -1.5343E-07   2.6408E-08  8.8825E-06
   438      1.4115E-06    5.4462E-05 -1.5653E-07   2.6942E-08  8.9718E-06
   439      1.4257E-06    5.5010E-05 -1.5969E-07   2.7486E-08  9.0619E-06
   440      1.4400E-06    5.5563E-05 -1.6292E-07   2.8041E-08  9.1530E-06
   441      1.4545E-06    5.6121E-05 -1.6621E-07   2.8607E-08  9.2450E-06
   442      1.4691E-06    5.6685E-05 -1.6957E-07   2.9185E-08  9.3379E-06
   443      1.4839E-06    5.7255E-05 -1.7299E-07   2.9775E-08  9.4317E-06
   444      1.4988E-06    5.7830E-05 -1.7649E-07   3.0376E-08  9.5265E-06
   445      1.5138E-06    5.8411E-05 -1.8005E-07   3.0990E-08  9.6223E-06
   446      1.5291E-06    5.8998E-05 -1.8369E-07   3.1616E-08  9.7190E-06
   447      1.5444E-06    5.9591E-05 -1.8740E-07   3.2254E-08  9.8166E-06
   448      1.5599E-06    6.0190E-05 -1.9118E-07   3.2906E-08  9.9153E-06
   449      1.5756E-06    6.0795E-05 -1.9505E-07   3.3571E-08  1.0015E-05
   450      1.5915E-06    6.1406E-05 -1.9899E-07   3.4249E-08  1.0116E-05
   451      1.6074E-06    6.2023E-05 -2.0300E-07   3.4941E-08  1.0217E-05
   452      1.6236E-06    6.2647E-05 -2.0711E-07   3.5646E-08  1.0320E-05
   453      1.6399E-06    6.3276E-05 -2.1129E-07   3.6366E-08  1.0424E-05
   454      1.6564E-06    6.3912E-05 -2.1556E-07   3.7101E-08  1.0528E-05
   455      1.6731E-06    6.4554E-05 -2.1991E-07   3.7850E-08  1.0634E-05
   456      1.6899E-06    6.5203E-05 -2.2435E-07   3.8615E-08  1.0741E-05
   457      1.7068E-06    6.5858E-05 -2.2888E-07   3.9395E-08  1.0849E-05
   458      1.7240E-06    6.6520E-05 -2.3351E-07   4.0191E-08  1.0958E-05
   459      1.7413E-06    6.7189E-05 -2.3822E-07   4.1002E-08  1.1068E-05
   460      1.7588E-06    6.7864E-05 -2.4304E-07   4.1831E-08  1.1179E-05
   461      1.7765E-06    6.8546E-05 -2.4794E-07   4.2676E-08  1.1292E-05
   462      1.7944E-06    6.9235E-05 -2.5295E-07   4.3538E-08  1.1405E-05
   463      1.8124E-06    6.9931E-05 -2.5806E-07   4.4417E-08  1.1520E-05
   464      1.8306E-06    7.0633E-05 -2.6327E-07   4.5314E-08  1.1636E-05
   465      1.8490E-06    7.1343E-05 -2.6859E-07   4.6229E-08  1.1753E-05
   466      1.8676E-06    7.2060E-05 -2.7402E-07   4.7163E-08  1.1871E-05
   467      1.8864E-06    7.2784E-05 -2.7955E-07   4.8116E-08  1.1990E-05
   468      1.9053E-06    7.3516E-05 -2.8520E-07   4.9088E-08  1.2110E-05
   469      1.9245E-06    7.4255E-05 -2.9096E-07   5.0079E-08  1.2232E-05
   470      1.9438E-06    7.5001E-05 -2.9684E-07   5.1091E-08  1.2355E-05
   471      1.9633E-06    7.5755E-05 -3.0283E-07   5.2123E-08  1.2479E-05
   472      1.9831E-06    7.6516E-05 -3.0895E-07   5.3175E-08  1.2605E-05
   473      2.0030E-06    7.7285E-05 -3.1519E-07   5.4250E-08  1.2731E-05
   474      2.0231E-06    7.8062E-05 -3.2156E-07   5.5345E-08  1.2859E-05
   475      2.0435E-06    7.8846E-05 -3.2805E-07   5.6463E-08  1.2989E-05
   476      2.0640E-06    7.9638E-05 -3.3468E-07   5.7604E-08  1.3119E-05
   477      2.0847E-06    8.0439E-05 -3.4144E-07   5.8767E-08  1.3251E-05
   478      2.1057E-06    8.1247E-05 -3.4833E-07   5.9954E-08  1.3384E-05
   479      2.1269E-06    8.2064E-05 -3.5537E-07   6.1165E-08  1.3519E-05
   480      2.1482E-06    8.2888E-05 -3.6255E-07   6.2400E-08  1.3654E-05
   481      2.1698E-06    8.3721E-05 -3.6987E-07   6.3661E-08  1.3792E-05
   482      2.1916E-06    8.4563E-05 -3.7734E-07   6.4947E-08  1.3930E-05
   483      2.2137E-06    8.5413E-05 -3.8496E-07   6.6258E-08  1.4070E-05
   484      2.2359E-06    8.6271E-05 -3.9273E-07   6.7597E-08  1.4212E-05
   485      2.2584E-06    8.7138E-05 -4.0067E-07   6.8962E-08  1.4354E-05
   486      2.2811E-06    8.8014E-05 -4.0876E-07   7.0355E-08  1.4499E-05
   487      2.3040E-06    8.8898E-05 -4.1702E-07   7.1776E-08  1.4644E-05
   488      2.3272E-06    8.9791E-05 -4.2544E-07   7.3225E-08  1.4792E-05
   489      2.3505E-06    9.0694E-05 -4.3403E-07   7.4704E-08  1.4940E-05
   490      2.3742E-06    9.1605E-05 -4.4280E-07   7.6213E-08  1.5090E-05
   491      2.3980E-06    9.2526E-05 -4.5174E-07   7.7752E-08  1.5242E-05
   492      2.4221E-06    9.3456E-05 -4.6086E-07   7.9323E-08  1.5395E-05
   493      2.4465E-06    9.4395E-05 -4.7017E-07   8.0925E-08  1.5550E-05
   494      2.4711E-06    9.5343E-05 -4.7967E-07   8.2559E-08  1.5706E-05
   495      2.4959E-06    9.6302E-05 -4.8935E-07   8.4227E-08  1.5864E-05
   496      2.5210E-06    9.7269E-05 -4.9924E-07   8.5928E-08  1.6023E-05
   497      2.5463E-06    9.8247E-05 -5.0932E-07   8.7663E-08  1.6184E-05
   498      2.5719E-06    9.9234E-05 -5.1961E-07   8.9434E-08  1.6347E-05
   499      2.5978E-06    1.0023E-04 -5.3010E-07   9.1240E-08  1.6511E-05
   500      2.6239E-06    1.0124E-04 -5.4081E-07   9.3083E-08  1.6677E-05
   501      2.6502E-06    1.0226E-04 -5.5173E-07   9.4962E-08  1.6845E-05
   502      2.6769E-06    1.0328E-04 -5.6287E-07   9.6880E-08  1.7014E-05
   503      2.7038E-06    1.0432E-04 -5.7424E-07   9.8837E-08  1.7185E-05
   504      2.7309E-06    1.0537E-04 -5.8584E-07   1.0083E-07  1.7358E-05
   505      2.7584E-06    1.0643E-04 -5.9767E-07   1.0287E-07  1.7532E-05
   506      2.7861E-06    1.0750E-04 -6.0974E-07   1.0495E-07  1.7708E-05
   507      2.8141E-06    1.0858E-04 -6.2205E-07   1.0707E-07  1.7886E-05
   508      2.8424E-06    1.0967E-04 -6.3461E-07   1.0923E-07  1.8066E-05
   509      2.8710E-06    1.1077E-04 -6.4743E-07   1.1143E-07  1.8248E-05
   510      2.8998E-06    1.1188E-04 -6.6050E-07   1.1368E-07  1.8431E-05
   511      2.9290E-06    1.1301E-04 -6.7384E-07   1.1598E-07  1.8616E-05
   512      2.9584E-06    1.1414E-04 -6.8745E-07   1.1832E-07  1.8803E-05
   513      2.9881E-06    1.1529E-04 -7.0133E-07   1.2071E-07  1.8992E-05
   514      3.0182E-06    1.1645E-04 -7.1549E-07   1.2315E-07  1.9183E-05
   515      3.0485E-06    1.1762E-04 -7.2994E-07   1.2564E-07  1.9376E-05
   516      3.0791E-06    1.1880E-04 -7.4468E-07   1.2817E-07  1.9571E-05
   517      3.1101E-06    1.2000E-04 -7.5972E-07   1.3076E-07  1.9767E-05
   518      3.1413E-06    1.2120E-04 -7.7506E-07   1.3340E-07  1.9966E-05
   519      3.1729E-06    1.2242E-04 -7.9071E-07   1.3610E-07  2.0167E-05
   520      3.2048E-06    1.2365E-04 -8.0668E-07   1.3885E-07  2.0369E-05
   521      3.2370E-06    1.2489E-04 -8.2297E-07   1.4165E-07  2.0574E-05
   522      3.2695E-06    1.2615E-04 -8.3959E-07   1.4451E-07  2.0781E-05
   523      3.3024E-06    1.2742E-04 -8.5654E-07   1.4743E-07  2.0990E-05
   524      3.3356E-06    1.2870E-04 -8.7384E-07   1.5040E-07  2.1200E-05
   525      3.3691E-06    1.2999E-04 -8.9148E-07   1.5344E-07  2.1413E-05
   526      3.4030E-06    1.3130E-04 -9.0948E-07   1.5654E-07  2.1629E-05
   527      3.4372E-06    1.3261E-04 -9.2785E-07   1.5970E-07  2.1846E-05
   528      3.4717E-06    1.3395E-04 -9.4658E-07   1.6293E-07  2.2066E-05
   529      3.5066E-06    1.3529E-04 -9.6570E-07   1.6622E-07  2.2287E-05
   530      3.5418E-06    1.3665E-04 -9.8520E-07   1.6957E-07  2.2511E-05
   531      3.5774E-06    1.3803E-04 -1.0051E-06   1.7300E-07  2.2737E-05
   532      3.6134E-06    1.3941E-04 -1.0254E-06   1.7649E-07  2.2966E-05
   533      3.6497E-06    1.4081E-04 -1.0461E-06   1.8005E-07  2.3197E-05
   534      3.6864E-06    1.4223E-04 -1.0672E-06   1.8369E-07  2.3430E-05
   535      3.7234E-06    1.4366E-04 -1.0888E-06   1.8740E-07  2.3665E-05
   536      3.7609E-06    1.4510E-04 -1.1107E-06   1.9118E-07  2.3903E-05
   537      3.7987E-06    1.4656E-04 -1.1332E-06   1.9504E-07  2.4143E-05
   538      3.8368E-06    1.4803E-04 -1.1560E-06   1.9898E-07  2.4386E-05
   539      3.8754E-06    1.4952E-04 -1.1794E-06   2.0299E-07  2.4631E-05
   540      3.9143E-06    1.5102E-04 -1.2032E-06   2.0709E-07  2.4878E-05
   541      3.9537E-06    1.5254E-04 -1.2275E-06   2.1127E-07  2.5128E-05
   542      3.9934E-06    1.5407E-04 -1.2523E-06   2.1554E-07  2.5381E-05
   543      4.0336E-06    1.5562E-04 -1.2775E-06   2.1989E-07  2.5636E-05
   544      4.0741E-06    1.5718E-04 -1.3033E-06   2.2433E-07  2.5893E-05
   545      4.1150E-06    1.5876E-04 -1.3296E-06   2.2886E-07  2.6154E-05
   546      4.1564E-06    1.6036E-04 -1.3565E-06   2.3348E-07  2.6416E-05
   547      4.1982E-06    1.6197E-04 -1.3839E-06   2.3819E-07  2.6682E-05
   548      4.2404E-06    1.6360E-04 -1.4118E-06   2.4300E-07  2.6950E-05
   549      4.2830E-06    1.6524E-04 -1.4403E-06   2.4791E-07  2.7221E-05
   550      4.3260E-06    1.6690E-04 -1.4694E-06   2.5291E-07  2.7494E-05
   551      4.3695E-06    1.6858E-04 -1.4990E-06   2.5802E-07  2.7770E-05
   552      4.4134E-06    1.7027E-04 -1.5293E-06   2.6323E-07  2.8049E-05
   553      4.4578E-06    1.7198E-04 -1.5602E-06   2.6854E-07  2.8331E-05
   554      4.5026E-06    1.7371E-04 -1.5917E-06   2.7396E-07  2.8616E-05
   555      4.5478E-06    1.7546E-04 -1.6238E-06   2.7949E-07  2.8903E-05
   556      4.5935E-06    1.7722E-04 -1.6566E-06   2.8513E-07  2.9194E-05
   557      4.6397E-06    1.7900E-04 -1.6900E-06   2.9089E-07  2.9487E-05
   558      4.6863E-06    1.8080E-04 -1.7241E-06   2.9676E-07  2.9783E-05
   559      4.7334E-06    1.8261E-04 -1.7589E-06   3.0275E-07  3.0083E-05
   560      4.7810E-06    1.8445E-04 -1.7944E-06   3.0886E-07  3.0385E-05
   561      4.8290E-06    1.8630E-04 -1.8306E-06   3.1509E-07  3.0690E-05
   562      4.8776E-06    1.8817E-04 -1.8676E-06   3.2145E-07  3.0999E-05
   563      4.9266E-06    1.9007E-04 -1.9053E-06   3.2794E-07  3.1310E-05
   564      4.9761E-06    1.9197E-04 -1.9437E-06   3.3456E-07  3.1625E-05
   565      5.0261E-06    1.9390E-04 -1.9830E-06   3.4131E-07  3.1942E-05
   566      5.0766E-06    1.9585E-04 -2.0230E-06   3.4820E-07  3.2263E-05
   567      5.1277E-06    1.9782E-04 -2.0638E-06   3.5523E-07  3.2587E-05
   568      5.1792E-06    1.9981E-04 -2.1054E-06   3.6240E-07  3.2915E-05
   569      5.2312E-06    2.0181E-04 -2.1479E-06   3.6971E-07  3.3245E-05
   570      5.2838E-06    2.0384E-04 -2.1913E-06   3.7717E-07  3.3579E-05
   571      5.3369E-06    2.0589E-04 -2.2355E-06   3.8478E-07  3.3917E-05
   572      5.3906E-06    2.0796E-04 -2.2806E-06   3.9255E-07  3.4258E-05
   573      5.4447E-06    2.1005E-04 -2.3266E-06   4.0047E-07  3.4602E-05
   574      5.4995E-06    2.1216E-04 -2.3736E-06   4.0855E-07  3.4949E-05
   575      5.5547E-06    2.1429E-04 -2.4215E-06   4.1679E-07  3.5300E-05
   576      5.6105E-06    2.1644E-04 -2.4703E-06   4.2520E-07  3.5655E-05
   577      5.6669E-06    2.1862E-04 -2.5202E-06   4.3378E-07  3.6013E-05
   578      5.7239E-06    2.2081E-04 -2.5710E-06   4.4253E-07  3.6375E-05
   579      5.7814E-06    2.2303E-04 -2.6229E-06   4.5146E-07  3.6740E-05
   580      5.8395E-06    2.2527E-04 -2.6758E-06   4.6057E-07  3.7110E-05
   581      5.8982E-06    2.2753E-04 -2.7298E-06   4.6986E-07  3.7482E-05
   582      5.9575E-06    2.2982E-04 -2.7848E-06   4.7934E-07  3.7859E-05
   583      6.0174E-06    2.3213E-04 -2.8410E-06   4.8901E-07  3.8239E-05
   584      6.0778E-06    2.3446E-04 -2.8983E-06   4.9888E-07  3.8623E-05
   585      6.1389E-06    2.3682E-04 -2.9568E-06   5.0894E-07  3.9011E-05
   586      6.2006E-06    2.3919E-04 -3.0164E-06   5.1921E-07  3.9403E-05
   587      6.2629E-06    2.4160E-04 -3.0773E-06   5.2968E-07  3.9799E-05
   588      6.3259E-06    2.4402E-04 -3.1393E-06   5.4036E-07  4.0199E-05
   589      6.3895E-06    2.4647E-04 -3.2027E-06   5.5126E-07  4.0603E-05
   590      6.4537E-06    2.4895E-04 -3.2673E-06   5.6238E-07  4.1010E-05
   591      6.5185E-06    2.5145E-04 -3.3331E-06   5.7373E-07  4.1422E-05
   592      6.5840E-06    2.5398E-04 -3.4004E-06   5.8530E-07  4.1838E-05
   593      6.6502E-06    2.5653E-04 -3.4689E-06   5.9710E-07  4.2259E-05
   594      6.7170E-06    2.5910E-04 -3.5389E-06   6.0914E-07  4.2683E-05
   595      6.7846E-06    2.6171E-04 -3.6103E-06   6.2143E-07  4.3112E-05
   596      6.8527E-06    2.6434E-04 -3.6831E-06   6.3396E-07  4.3545E-05
   597      6.9216E-06    2.6699E-04 -3.7573E-06   6.4674E-07  4.3982E-05
   598      6.9912E-06    2.6967E-04 -3.8331E-06   6.5978E-07  4.4424E-05
   599      7.0614E-06    2.7238E-04 -3.9104E-06   6.7309E-07  4.4870E-05
   600      7.1324E-06    2.7512E-04 -3.9892E-06   6.8666E-07  4.5321E-05
   601      7.2041E-06    2.7788E-04 -4.0696E-06   7.0050E-07  4.5776E-05
   602      7.2765E-06    2.8067E-04 -4.1517E-06   7.1463E-07  4.6236E-05
   603      7.3496E-06    2.8349E-04 -4.2354E-06   7.2903E-07  4.6700E-05
   604      7.4235E-06    2.8634E-04 -4.3207E-06   7.4373E-07  4.7169E-05
   605      7.4981E-06    2.8921E-04 -4.4078E-06   7.5872E-07  4.7643E-05
   606      7.5734E-06    2.9212E-04 -4.4967E-06   7.7402E-07  4.8121E-05
   607      7.6496E-06    2.9505E-04 -4.5873E-06   7.8962E-07  4.8604E-05
   608      7.7264E-06    2.9801E-04 -4.6798E-06   8.0554E-07  4.9093E-05
   609      7.8041E-06    3.0101E-04 -4.7741E-06   8.2177E-07  4.9586E-05
   610      7.8825E-06    3.0403E-04 -4.8703E-06   8.3833E-07  5.0084E-05
   611      7.9617E-06    3.0708E-04 -4.9684E-06   8.5523E-07  5.0586E-05
   612      8.0418E-06    3.1017E-04 -5.0685E-06   8.7246E-07  5.1094E-05
   613      8.1226E-06    3.1328E-04 -5.1707E-06   8.9005E-07  5.1608E-05
   614      8.2042E-06    3.1643E-04 -5.2749E-06   9.0798E-07  5.2126E-05
   615      8.2867E-06    3.1960E-04 -5.3811E-06   9.2628E-07  5.2649E-05
   616      8.3700E-06    3.2281E-04 -5.4895E-06   9.4494E-07  5.3178E-05
   617      8.4541E-06    3.2605E-04 -5.6001E-06   9.6398E-07  5.3712E-05
   618      8.5390E-06    3.2933E-04 -5.7129E-06   9.8340E-07  5.4251E-05
   619      8.6249E-06    3.3263E-04 -5.8280E-06   1.0032E-06  5.4796E-05
   620      8.7115E-06    3.3597E-04 -5.9454E-06   1.0234E-06  5.5346E-05
   621      8.7991E-06    3.3935E-04 -6.0651E-06   1.0440E-06  5.5902E-05
   622      8.8875E-06    3.4275E-04 -6.1873E-06   1.0651E-06  5.6463E-05
   623      8.9768E-06    3.4620E-04 -6.3119E-06   1.0865E-06  5.7030E-05
   624      9.0671E-06    3.4967E-04 -6.4390E-06   1.1084E-06  5.7602E-05
   625      9.1582E-06    3.5318E-04 -6.5686E-06   1.1307E-06  5.8181E-05
   626      9.2502E-06    3.5673E-04 -6.7009E-06   1.1535E-06  5.8765E-05
   627      9.3432E-06    3.6031E-04 -6.8358E-06   1.1767E-06  5.9355E-05
   628      9.4371E-06    3.6393E-04 -6.9734E-06   1.2004E-06  5.9950E-05
   629      9.5319E-06    3.6758E-04 -7.1138E-06   1.2246E-06  6.0552E-05
   630      9.6277E-06    3.7127E-04 -7.2570E-06   1.2492E-06  6.1160E-05
   631      9.7245E-06    3.7500E-04 -7.4030E-06   1.2744E-06  6.1774E-05
   632      9.8222E-06    3.7876E-04 -7.5520E-06   1.3000E-06  6.2394E-05
