#                R                  6p-                      6p                      7s 
#                              P           Q            P           Q           P           Q
   227      1.0890E-07    1.0007E-09  3.2195E-06   1.5155E-11 -2.7362E-15  3.9633E-06 -1.1926E-09
   228      1.0999E-07    1.0209E-09  3.2518E-06   1.5461E-11 -2.8195E-15  4.0032E-06 -1.2167E-09
   229      1.1110E-07    1.0415E-09  3.2845E-06   1.5774E-11 -2.9054E-15  4.0434E-06 -1.2412E-09
   230      1.1222E-07    1.0626E-09  3.3175E-06   1.6092E-11 -2.9938E-15  4.0840E-06 -1.2663E-09
   231      1.1334E-07    1.0840E-09  3.3509E-06   1.6418E-11 -3.0850E-15  4.1251E-06 -1.2919E-09
   232      1.1448E-07    1.1059E-09  3.3845E-06   1.6749E-11 -3.1790E-15  4.1665E-06 -1.3180E-09
   233      1.1563E-07    1.1283E-09  3.4186E-06   1.7088E-11 -3.2758E-15  4.2084E-06 -1.3446E-09
   234      1.1679E-07    1.1511E-09  3.4529E-06   1.7433E-11 -3.3756E-15  4.2507E-06 -1.3718E-09
   235      1.1797E-07    1.1743E-09  3.4876E-06   1.7785E-11 -3.4784E-15  4.2934E-06 -1.3995E-09
   236      1.1915E-07    1.1981E-09  3.5227E-06   1.8144E-11 -3.5843E-15  4.3366E-06 -1.4278E-09
   237      1.2035E-07    1.2223E-09  3.5581E-06   1.8511E-11 -3.6934E-15  4.3802E-06 -1.4566E-09
   238      1.2156E-07    1.2470E-09  3.5938E-06   1.8885E-11 -3.8059E-15  4.4242E-06 -1.4860E-09
   239      1.2278E-07    1.2721E-09  3.6299E-06   1.9266E-11 -3.9218E-15  4.4687E-06 -1.5160E-09
   240      1.2402E-07    1.2978E-09  3.6664E-06   1.9655E-11 -4.0413E-15  4.5136E-06 -1.5467E-09
   241      1.2526E-07    1.3241E-09  3.7033E-06   2.0052E-11 -4.1643E-15  4.5589E-06 -1.5779E-09
   242      1.2652E-07    1.3508E-09  3.7405E-06   2.0458E-11 -4.2912E-15  4.6047E-06 -1.6098E-09
   243      1.2779E-07    1.3781E-09  3.7781E-06   2.0871E-11 -4.4219E-15  4.6510E-06 -1.6423E-09
   244      1.2908E-07    1.4059E-09  3.8161E-06   2.1292E-11 -4.5565E-15  4.6978E-06 -1.6755E-09
   245      1.3038E-07    1.4343E-09  3.8544E-06   2.1723E-11 -4.6953E-15  4.7450E-06 -1.7093E-09
   246      1.3169E-07    1.4633E-09  3.8931E-06   2.2161E-11 -4.8383E-15  4.7927E-06 -1.7439E-09
   247      1.3301E-07    1.4929E-09  3.9323E-06   2.2609E-11 -4.9856E-15  4.8408E-06 -1.7791E-09
   248      1.3435E-07    1.5230E-09  3.9718E-06   2.3066E-11 -5.1375E-15  4.8895E-06 -1.8150E-09
   249      1.3570E-07    1.5538E-09  4.0117E-06   2.3532E-11 -5.2939E-15  4.9386E-06 -1.8517E-09
   250      1.3706E-07    1.5852E-09  4.0520E-06   2.4007E-11 -5.4551E-15  4.9883E-06 -1.8891E-09
   251      1.3844E-07    1.6172E-09  4.0927E-06   2.4492E-11 -5.6213E-15  5.0384E-06 -1.9273E-09
   252      1.3983E-07    1.6499E-09  4.1339E-06   2.4987E-11 -5.7925E-15  5.0890E-06 -1.9662E-09
   253      1.4123E-07    1.6832E-09  4.1754E-06   2.5492E-11 -5.9689E-15  5.1402E-06 -2.0059E-09
   254      1.4265E-07    1.7172E-09  4.2174E-06   2.6007E-11 -6.1507E-15  5.1918E-06 -2.0464E-09
   255      1.4409E-07    1.7519E-09  4.2598E-06   2.6532E-11 -6.3380E-15  5.2440E-06 -2.0878E-09
   256      1.4554E-07    1.7873E-09  4.3026E-06   2.7068E-11 -6.5310E-15  5.2967E-06 -2.1300E-09
   257      1.4700E-07    1.8234E-09  4.3458E-06   2.7615E-11 -6.7299E-15  5.3500E-06 -2.1730E-09
   258      1.4848E-07    1.8602E-09  4.3895E-06   2.8173E-11 -6.9348E-15  5.4037E-06 -2.2169E-09
   259      1.4997E-07    1.8978E-09  4.4336E-06   2.8742E-11 -7.1460E-15  5.4580E-06 -2.2617E-09
   260      1.5147E-07    1.9362E-09  4.4782E-06   2.9322E-11 -7.3637E-15  5.5129E-06 -2.3074E-09
   261      1.5300E-07    1.9753E-09  4.5232E-06   2.9915E-11 -7.5879E-15  5.5683E-06 -2.3540E-09
   262      1.5453E-07    2.0152E-09  4.5686E-06   3.0519E-11 -7.8190E-15  5.6243E-06 -2.4015E-09
   263      1.5609E-07    2.0559E-09  4.6146E-06   3.1136E-11 -8.0571E-15  5.6808E-06 -2.4500E-09
   264      1.5766E-07    2.0974E-09  4.6609E-06   3.1765E-11 -8.3025E-15  5.7379E-06 -2.4995E-09
   265      1.5924E-07    2.1398E-09  4.7078E-06   3.2406E-11 -8.5554E-15  5.7955E-06 -2.5500E-09
   266      1.6084E-07    2.1830E-09  4.7551E-06   3.3061E-11 -8.8159E-15  5.8538E-06 -2.6015E-09
   267      1.6246E-07    2.2271E-09  4.8029E-06   3.3729E-11 -9.0844E-15  5.9126E-06 -2.6541E-09
   268      1.6409E-07    2.2721E-09  4.8512E-06   3.4410E-11 -9.3611E-15  5.9720E-06 -2.7077E-09
   269      1.6574E-07    2.3180E-09  4.8999E-06   3.5105E-11 -9.6461E-15  6.0321E-06 -2.7624E-09
   270      1.6741E-07    2.3648E-09  4.9492E-06   3.5814E-11 -9.9399E-15  6.0927E-06 -2.8182E-09
   271      1.6909E-07    2.4126E-09  4.9989E-06   3.6538E-11 -1.0243E-14  6.1539E-06 -2.8751E-09
   272      1.7079E-07    2.4613E-09  5.0491E-06   3.7276E-11 -1.0555E-14  6.2158E-06 -2.9332E-09
   273      1.7250E-07    2.5111E-09  5.0999E-06   3.8029E-11 -1.0876E-14  6.2782E-06 -2.9925E-09
   274      1.7424E-07    2.5618E-09  5.1511E-06   3.8797E-11 -1.1207E-14  6.3413E-06 -3.0529E-09
   275      1.7599E-07    2.6135E-09  5.2029E-06   3.9581E-11 -1.1549E-14  6.4051E-06 -3.1146E-09
   276      1.7776E-07    2.6663E-09  5.2552E-06   4.0381E-11 -1.1900E-14  6.4694E-06 -3.1775E-09
   277      1.7954E-07    2.7202E-09  5.3080E-06   4.1196E-11 -1.2263E-14  6.5344E-06 -3.2417E-09
   278      1.8135E-07    2.7751E-09  5.3614E-06   4.2029E-11 -1.2636E-14  6.6001E-06 -3.3072E-09
   279      1.8317E-07    2.8312E-09  5.4152E-06   4.2878E-11 -1.3021E-14  6.6665E-06 -3.3740E-09
   280      1.8501E-07    2.8884E-09  5.4697E-06   4.3744E-11 -1.3417E-14  6.7335E-06 -3.4422E-09
   281      1.8687E-07    2.9467E-09  5.5246E-06   4.4628E-11 -1.3826E-14  6.8011E-06 -3.5117E-09
   282      1.8875E-07    3.0063E-09  5.5802E-06   4.5529E-11 -1.4247E-14  6.8695E-06 -3.5826E-09
   283      1.9065E-07    3.0670E-09  5.6362E-06   4.6449E-11 -1.4681E-14  6.9385E-06 -3.6550E-09
   284      1.9256E-07    3.1290E-09  5.6929E-06   4.7387E-11 -1.5128E-14  7.0082E-06 -3.7289E-09
   285      1.9450E-07    3.1922E-09  5.7501E-06   4.8344E-11 -1.5589E-14  7.0787E-06 -3.8042E-09
   286      1.9645E-07    3.2567E-09  5.8079E-06   4.9321E-11 -1.6064E-14  7.1498E-06 -3.8810E-09
   287      1.9843E-07    3.3224E-09  5.8663E-06   5.0317E-11 -1.6553E-14  7.2217E-06 -3.9594E-09
   288      2.0042E-07    3.3896E-09  5.9252E-06   5.1334E-11 -1.7057E-14  7.2943E-06 -4.0394E-09
   289      2.0243E-07    3.4580E-09  5.9848E-06   5.2371E-11 -1.7576E-14  7.3676E-06 -4.1210E-09
   290      2.0447E-07    3.5279E-09  6.0449E-06   5.3429E-11 -1.8112E-14  7.4416E-06 -4.2043E-09
   291      2.0652E-07    3.5992E-09  6.1057E-06   5.4508E-11 -1.8663E-14  7.5164E-06 -4.2892E-09
   292      2.0860E-07    3.6719E-09  6.1670E-06   5.5609E-11 -1.9232E-14  7.5919E-06 -4.3759E-09
   293      2.1070E-07    3.7460E-09  6.2290E-06   5.6733E-11 -1.9817E-14  7.6682E-06 -4.4643E-09
   294      2.1281E-07    3.8217E-09  6.2916E-06   5.7879E-11 -2.0421E-14  7.7453E-06 -4.5544E-09
   295      2.1495E-07    3.8989E-09  6.3548E-06   5.9048E-11 -2.1043E-14  7.8232E-06 -4.6464E-09
   296      2.1711E-07    3.9777E-09  6.4187E-06   6.0241E-11 -2.1684E-14  7.9018E-06 -4.7403E-09
   297      2.1930E-07    4.0580E-09  6.4832E-06   6.1458E-11 -2.2344E-14  7.9812E-06 -4.8361E-09
   298      2.2150E-07    4.1400E-09  6.5484E-06   6.2699E-11 -2.3024E-14  8.0614E-06 -4.9338E-09
   299      2.2373E-07    4.2237E-09  6.6142E-06   6.3966E-11 -2.3726E-14  8.1424E-06 -5.0334E-09
   300      2.2597E-07    4.3090E-09  6.6807E-06   6.5258E-11 -2.4448E-14  8.2243E-06 -5.1351E-09
   301      2.2824E-07    4.3960E-09  6.7478E-06   6.6576E-11 -2.5193E-14  8.3069E-06 -5.2388E-09
   302      2.3054E-07    4.4848E-09  6.8156E-06   6.7921E-11 -2.5960E-14  8.3904E-06 -5.3447E-09
   303      2.3286E-07    4.5754E-09  6.8841E-06   6.9294E-11 -2.6751E-14  8.4747E-06 -5.4526E-09
   304      2.3520E-07    4.6679E-09  6.9533E-06   7.0693E-11 -2.7565E-14  8.5599E-06 -5.5628E-09
   305      2.3756E-07    4.7622E-09  7.0232E-06   7.2121E-11 -2.8405E-14  8.6459E-06 -5.6752E-09
   306      2.3995E-07    4.8584E-09  7.0938E-06   7.3578E-11 -2.9270E-14  8.7328E-06 -5.7898E-09
   307      2.4236E-07    4.9565E-09  7.1651E-06   7.5065E-11 -3.0161E-14  8.8206E-06 -5.9068E-09
   308      2.4479E-07    5.0566E-09  7.2371E-06   7.6581E-11 -3.1080E-14  8.9092E-06 -6.0261E-09
   309      2.4725E-07    5.1588E-09  7.3098E-06   7.8128E-11 -3.2026E-14  8.9988E-06 -6.1478E-09
   310      2.4974E-07    5.2630E-09  7.3833E-06   7.9706E-11 -3.3002E-14  9.0892E-06 -6.2720E-09
   311      2.5225E-07    5.3693E-09  7.4575E-06   8.1317E-11 -3.4007E-14  9.1806E-06 -6.3987E-09
   312      2.5478E-07    5.4778E-09  7.5324E-06   8.2959E-11 -3.5042E-14  9.2728E-06 -6.5280E-09
   313      2.5735E-07    5.5884E-09  7.6081E-06   8.4635E-11 -3.6110E-14  9.3660E-06 -6.6599E-09
   314      2.5993E-07    5.7013E-09  7.6846E-06   8.6345E-11 -3.7209E-14  9.4601E-06 -6.7944E-09
   315      2.6254E-07    5.8165E-09  7.7618E-06   8.8089E-11 -3.8342E-14  9.5552E-06 -6.9317E-09
   316      2.6518E-07    5.9340E-09  7.8398E-06   8.9869E-11 -3.9510E-14  9.6512E-06 -7.0717E-09
   317      2.6785E-07    6.0539E-09  7.9186E-06   9.1684E-11 -4.0713E-14  9.7482E-06 -7.2146E-09
   318      2.7054E-07    6.1762E-09  7.9982E-06   9.3536E-11 -4.1953E-14  9.8462E-06 -7.3603E-09
   319      2.7326E-07    6.3009E-09  8.0786E-06   9.5426E-11 -4.3231E-14  9.9452E-06 -7.5090E-09
   320      2.7600E-07    6.4282E-09  8.1598E-06   9.7354E-11 -4.4548E-14  1.0045E-05 -7.6607E-09
   321      2.7878E-07    6.5581E-09  8.2418E-06   9.9320E-11 -4.5904E-14  1.0146E-05 -7.8154E-09
   322      2.8158E-07    6.6906E-09  8.3246E-06   1.0133E-10 -4.7302E-14  1.0248E-05 -7.9733E-09
   323      2.8441E-07    6.8257E-09  8.4083E-06   1.0337E-10 -4.8743E-14  1.0351E-05 -8.1344E-09
   324      2.8727E-07    6.9636E-09  8.4928E-06   1.0546E-10 -5.0227E-14  1.0455E-05 -8.2987E-09
   325      2.9016E-07    7.1043E-09  8.5781E-06   1.0759E-10 -5.1757E-14  1.0560E-05 -8.4664E-09
   326      2.9307E-07    7.2478E-09  8.6643E-06   1.0977E-10 -5.3333E-14  1.0666E-05 -8.6374E-09
   327      2.9602E-07    7.3942E-09  8.7514E-06   1.1198E-10 -5.4957E-14  1.0773E-05 -8.8119E-09
   328      2.9899E-07    7.5436E-09  8.8394E-06   1.1425E-10 -5.6631E-14  1.0882E-05 -8.9899E-09
   329      3.0200E-07    7.6960E-09  8.9282E-06   1.1655E-10 -5.8356E-14  1.0991E-05 -9.1715E-09
   330      3.0503E-07    7.8515E-09  9.0179E-06   1.1891E-10 -6.0133E-14  1.1102E-05 -9.3568E-09
   331      3.0810E-07    8.0101E-09  9.1086E-06   1.2131E-10 -6.1964E-14  1.1213E-05 -9.5458E-09
   332      3.1119E-07    8.1719E-09  9.2001E-06   1.2376E-10 -6.3851E-14  1.1326E-05 -9.7386E-09
   333      3.1432E-07    8.3370E-09  9.2926E-06   1.2626E-10 -6.5796E-14  1.1440E-05 -9.9354E-09
   334      3.1748E-07    8.5054E-09  9.3860E-06   1.2881E-10 -6.7800E-14  1.1555E-05 -1.0136E-08
   335      3.2067E-07    8.6772E-09  9.4803E-06   1.3141E-10 -6.9864E-14  1.1671E-05 -1.0341E-08
   336      3.2389E-07    8.8525E-09  9.5756E-06   1.3407E-10 -7.1992E-14  1.1788E-05 -1.0550E-08
   337      3.2715E-07    9.0313E-09  9.6718E-06   1.3678E-10 -7.4185E-14  1.1907E-05 -1.0763E-08
   338      3.3044E-07    9.2138E-09  9.7690E-06   1.3954E-10 -7.6444E-14  1.2026E-05 -1.0980E-08
   339      3.3376E-07    9.3999E-09  9.8672E-06   1.4236E-10 -7.8772E-14  1.2147E-05 -1.1202E-08
   340      3.3711E-07    9.5898E-09  9.9664E-06   1.4523E-10 -8.1171E-14  1.2269E-05 -1.1428E-08
   341      3.4050E-07    9.7835E-09  1.0067E-05   1.4817E-10 -8.3643E-14  1.2392E-05 -1.1659E-08
   342      3.4392E-07    9.9812E-09  1.0168E-05   1.5116E-10 -8.6190E-14  1.2517E-05 -1.1895E-08
   343      3.4738E-07    1.0183E-08  1.0270E-05   1.5422E-10 -8.8815E-14  1.2643E-05 -1.2135E-08
   344      3.5087E-07    1.0388E-08  1.0373E-05   1.5733E-10 -9.1520E-14  1.2770E-05 -1.2380E-08
   345      3.5440E-07    1.0598E-08  1.0477E-05   1.6051E-10 -9.4307E-14  1.2898E-05 -1.2630E-08
   346      3.5796E-07    1.0812E-08  1.0583E-05   1.6375E-10 -9.7179E-14  1.3028E-05 -1.2885E-08
   347      3.6156E-07    1.1031E-08  1.0689E-05   1.6706E-10 -1.0014E-13  1.3159E-05 -1.3146E-08
   348      3.6519E-07    1.1254E-08  1.0796E-05   1.7043E-10 -1.0319E-13  1.3291E-05 -1.3411E-08
   349      3.6886E-07    1.1481E-08  1.0905E-05   1.7388E-10 -1.0633E-13  1.3425E-05 -1.3682E-08
   350      3.7257E-07    1.1713E-08  1.1015E-05   1.7739E-10 -1.0957E-13  1.3559E-05 -1.3959E-08
   351      3.7631E-07    1.1950E-08  1.1125E-05   1.8097E-10 -1.1291E-13  1.3696E-05 -1.4241E-08
   352      3.8009E-07    1.2191E-08  1.1237E-05   1.8463E-10 -1.1634E-13  1.3833E-05 -1.4528E-08
   353      3.8391E-07    1.2437E-08  1.1350E-05   1.8836E-10 -1.1989E-13  1.3972E-05 -1.4822E-08
   354      3.8777E-07    1.2689E-08  1.1464E-05   1.9216E-10 -1.2354E-13  1.4113E-05 -1.5121E-08
   355      3.9167E-07    1.2945E-08  1.1579E-05   1.9605E-10 -1.2730E-13  1.4255E-05 -1.5427E-08
   356      3.9561E-07    1.3206E-08  1.1696E-05   2.0001E-10 -1.3118E-13  1.4398E-05 -1.5738E-08
   357      3.9958E-07    1.3473E-08  1.1813E-05   2.0405E-10 -1.3517E-13  1.4543E-05 -1.6056E-08
   358      4.0360E-07    1.3745E-08  1.1932E-05   2.0817E-10 -1.3929E-13  1.4689E-05 -1.6381E-08
   359      4.0765E-07    1.4023E-08  1.2052E-05   2.1237E-10 -1.4353E-13  1.4836E-05 -1.6712E-08
   360      4.1175E-07    1.4306E-08  1.2173E-05   2.1666E-10 -1.4790E-13  1.4986E-05 -1.7049E-08
   361      4.1589E-07    1.4595E-08  1.2295E-05   2.2104E-10 -1.5241E-13  1.5136E-05 -1.7394E-08
   362      4.2007E-07    1.4890E-08  1.2419E-05   2.2551E-10 -1.5705E-13  1.5288E-05 -1.7745E-08
   363      4.2429E-07    1.5191E-08  1.2544E-05   2.3006E-10 -1.6183E-13  1.5442E-05 -1.8103E-08
   364      4.2855E-07    1.5498E-08  1.2670E-05   2.3471E-10 -1.6676E-13  1.5597E-05 -1.8469E-08
   365      4.3286E-07    1.5811E-08  1.2797E-05   2.3945E-10 -1.7184E-13  1.5754E-05 -1.8842E-08
   366      4.3721E-07    1.6130E-08  1.2926E-05   2.4429E-10 -1.7707E-13  1.5912E-05 -1.9223E-08
   367      4.4161E-07    1.6456E-08  1.3056E-05   2.4922E-10 -1.8246E-13  1.6072E-05 -1.9611E-08
   368      4.4604E-07    1.6789E-08  1.3187E-05   2.5426E-10 -1.8802E-13  1.6234E-05 -2.0007E-08
   369      4.5053E-07    1.7128E-08  1.3319E-05   2.5939E-10 -1.9375E-13  1.6397E-05 -2.0411E-08
   370      4.5506E-07    1.7474E-08  1.3453E-05   2.6463E-10 -1.9965E-13  1.6562E-05 -2.0824E-08
   371      4.5963E-07    1.7827E-08  1.3588E-05   2.6998E-10 -2.0573E-13  1.6728E-05 -2.1244E-08
   372      4.6425E-07    1.8187E-08  1.3725E-05   2.7543E-10 -2.1199E-13  1.6896E-05 -2.1674E-08
   373      4.6891E-07    1.8554E-08  1.3863E-05   2.8100E-10 -2.1845E-13  1.7066E-05 -2.2111E-08
   374      4.7363E-07    1.8929E-08  1.4002E-05   2.8668E-10 -2.2510E-13  1.7237E-05 -2.2558E-08
   375      4.7839E-07    1.9311E-08  1.4143E-05   2.9247E-10 -2.3196E-13  1.7411E-05 -2.3014E-08
   376      4.8319E-07    1.9702E-08  1.4285E-05   2.9837E-10 -2.3902E-13  1.7586E-05 -2.3479E-08
   377      4.8805E-07    2.0099E-08  1.4429E-05   3.0440E-10 -2.4630E-13  1.7762E-05 -2.3953E-08
   378      4.9296E-07    2.0506E-08  1.4574E-05   3.1055E-10 -2.5380E-13  1.7941E-05 -2.4437E-08
   379      4.9791E-07    2.0920E-08  1.4720E-05   3.1683E-10 -2.6153E-13  1.8121E-05 -2.4931E-08
   380      5.0291E-07    2.1342E-08  1.4868E-05   3.2323E-10 -2.6950E-13  1.8303E-05 -2.5434E-08
   381      5.0797E-07    2.1774E-08  1.5017E-05   3.2975E-10 -2.7770E-13  1.8487E-05 -2.5948E-08
   382      5.1307E-07    2.2213E-08  1.5168E-05   3.3642E-10 -2.8616E-13  1.8673E-05 -2.6472E-08
   383      5.1823E-07    2.2662E-08  1.5321E-05   3.4321E-10 -2.9487E-13  1.8861E-05 -2.7007E-08
   384      5.2344E-07    2.3120E-08  1.5475E-05   3.5015E-10 -3.0385E-13  1.9050E-05 -2.7553E-08
   385      5.2870E-07    2.3587E-08  1.5630E-05   3.5722E-10 -3.1311E-13  1.9242E-05 -2.8109E-08
   386      5.3401E-07    2.4063E-08  1.5787E-05   3.6444E-10 -3.2264E-13  1.9435E-05 -2.8677E-08
   387      5.3938E-07    2.4550E-08  1.5946E-05   3.7180E-10 -3.3247E-13  1.9631E-05 -2.9256E-08
   388      5.4480E-07    2.5045E-08  1.6106E-05   3.7931E-10 -3.4259E-13  1.9828E-05 -2.9847E-08
   389      5.5028E-07    2.5551E-08  1.6268E-05   3.8697E-10 -3.5303E-13  2.0027E-05 -3.0450E-08
   390      5.5581E-07    2.6068E-08  1.6432E-05   3.9479E-10 -3.6378E-13  2.0228E-05 -3.1065E-08
   391      5.6139E-07    2.6594E-08  1.6597E-05   4.0276E-10 -3.7486E-13  2.0432E-05 -3.1693E-08
   392      5.6703E-07    2.7131E-08  1.6764E-05   4.1090E-10 -3.8627E-13  2.0637E-05 -3.2333E-08
   393      5.7273E-07    2.7679E-08  1.6932E-05   4.1920E-10 -3.9804E-13  2.0844E-05 -3.2986E-08
   394      5.7849E-07    2.8239E-08  1.7102E-05   4.2767E-10 -4.1016E-13  2.1054E-05 -3.3653E-08
   395      5.8430E-07    2.8809E-08  1.7274E-05   4.3631E-10 -4.2265E-13  2.1265E-05 -3.4332E-08
   396      5.9017E-07    2.9391E-08  1.7448E-05   4.4512E-10 -4.3552E-13  2.1479E-05 -3.5026E-08
   397      5.9611E-07    2.9985E-08  1.7623E-05   4.5411E-10 -4.4879E-13  2.1695E-05 -3.5734E-08
   398      6.0210E-07    3.0591E-08  1.7800E-05   4.6329E-10 -4.6245E-13  2.1913E-05 -3.6455E-08
   399      6.0815E-07    3.1208E-08  1.7979E-05   4.7265E-10 -4.7654E-13  2.2133E-05 -3.7192E-08
   400      6.1426E-07    3.1839E-08  1.8160E-05   4.8220E-10 -4.9105E-13  2.2356E-05 -3.7943E-08
   401      6.2043E-07    3.2482E-08  1.8342E-05   4.9194E-10 -5.0600E-13  2.2580E-05 -3.8710E-08
   402      6.2667E-07    3.3138E-08  1.8527E-05   5.0187E-10 -5.2141E-13  2.2807E-05 -3.9492E-08
   403      6.3297E-07    3.3808E-08  1.8713E-05   5.1201E-10 -5.3729E-13  2.3037E-05 -4.0289E-08
   404      6.3933E-07    3.4491E-08  1.8901E-05   5.2236E-10 -5.5366E-13  2.3268E-05 -4.1103E-08
   405      6.4575E-07    3.5187E-08  1.9091E-05   5.3291E-10 -5.7052E-13  2.3502E-05 -4.1934E-08
   406      6.5224E-07    3.5898E-08  1.9283E-05   5.4367E-10 -5.8789E-13  2.3738E-05 -4.2781E-08
   407      6.5880E-07    3.6623E-08  1.9477E-05   5.5466E-10 -6.0580E-13  2.3977E-05 -4.3645E-08
   408      6.6542E-07    3.7363E-08  1.9672E-05   5.6586E-10 -6.2425E-13  2.4218E-05 -4.4527E-08
   409      6.7211E-07    3.8118E-08  1.9870E-05   5.7729E-10 -6.4326E-13  2.4461E-05 -4.5426E-08
   410      6.7886E-07    3.8888E-08  2.0070E-05   5.8895E-10 -6.6285E-13  2.4707E-05 -4.6344E-08
   411      6.8569E-07    3.9674E-08  2.0271E-05   6.0085E-10 -6.8303E-13  2.4955E-05 -4.7280E-08
   412      6.9258E-07    4.0475E-08  2.0475E-05   6.1299E-10 -7.0383E-13  2.5206E-05 -4.8235E-08
   413      6.9954E-07    4.1293E-08  2.0681E-05   6.2537E-10 -7.2527E-13  2.5459E-05 -4.9210E-08
   414      7.0657E-07    4.2127E-08  2.0889E-05   6.3801E-10 -7.4736E-13  2.5715E-05 -5.0204E-08
   415      7.1367E-07    4.2978E-08  2.1099E-05   6.5089E-10 -7.7012E-13  2.5974E-05 -5.1218E-08
   416      7.2084E-07    4.3846E-08  2.1311E-05   6.6404E-10 -7.9357E-13  2.6235E-05 -5.2252E-08
   417      7.2809E-07    4.4732E-08  2.1525E-05   6.7746E-10 -8.1774E-13  2.6498E-05 -5.3308E-08
   418      7.3540E-07    4.5635E-08  2.1741E-05   6.9114E-10 -8.4264E-13  2.6765E-05 -5.4385E-08
   419      7.4279E-07    4.6557E-08  2.1960E-05   7.0511E-10 -8.6830E-13  2.7034E-05 -5.5483E-08
   420      7.5026E-07    4.7498E-08  2.2180E-05   7.1935E-10 -8.9475E-13  2.7305E-05 -5.6604E-08
   421      7.5780E-07    4.8457E-08  2.2403E-05   7.3388E-10 -9.2199E-13  2.7580E-05 -5.7748E-08
   422      7.6542E-07    4.9436E-08  2.2628E-05   7.4871E-10 -9.5007E-13  2.7857E-05 -5.8914E-08
   423      7.7311E-07    5.0435E-08  2.2856E-05   7.6383E-10 -9.7901E-13  2.8137E-05 -6.0104E-08
   424      7.8088E-07    5.1454E-08  2.3086E-05   7.7926E-10 -1.0088E-12  2.8420E-05 -6.1319E-08
   425      7.8873E-07    5.2493E-08  2.3318E-05   7.9500E-10 -1.0395E-12  2.8705E-05 -6.2557E-08
   426      7.9665E-07    5.3554E-08  2.3552E-05   8.1106E-10 -1.0712E-12  2.8994E-05 -6.3821E-08
   427      8.0466E-07    5.4635E-08  2.3789E-05   8.2745E-10 -1.1038E-12  2.9285E-05 -6.5110E-08
   428      8.1275E-07    5.5739E-08  2.4028E-05   8.4416E-10 -1.1374E-12  2.9579E-05 -6.6426E-08
   429      8.2091E-07    5.6865E-08  2.4269E-05   8.6122E-10 -1.1721E-12  2.9877E-05 -6.7767E-08
   430      8.2916E-07    5.8014E-08  2.4513E-05   8.7861E-10 -1.2078E-12  3.0177E-05 -6.9136E-08
   431      8.3750E-07    5.9186E-08  2.4759E-05   8.9636E-10 -1.2446E-12  3.0480E-05 -7.0533E-08
   432      8.4591E-07    6.0381E-08  2.5008E-05   9.1447E-10 -1.2825E-12  3.0787E-05 -7.1958E-08
   433      8.5442E-07    6.1601E-08  2.5260E-05   9.3295E-10 -1.3215E-12  3.1096E-05 -7.3411E-08
   434      8.6300E-07    6.2845E-08  2.5514E-05   9.5179E-10 -1.3618E-12  3.1409E-05 -7.4894E-08
   435      8.7168E-07    6.4115E-08  2.5770E-05   9.7102E-10 -1.4032E-12  3.1724E-05 -7.6407E-08
   436      8.8044E-07    6.5410E-08  2.6029E-05   9.9063E-10 -1.4460E-12  3.2043E-05 -7.7951E-08
   437      8.8929E-07    6.6731E-08  2.6290E-05   1.0106E-09 -1.4900E-12  3.2365E-05 -7.9525E-08
   438      8.9822E-07    6.8080E-08  2.6555E-05   1.0311E-09 -1.5354E-12  3.2690E-05 -8.1132E-08
   439      9.0725E-07    6.9455E-08  2.6822E-05   1.0519E-09 -1.5821E-12  3.3019E-05 -8.2771E-08
   440      9.1637E-07    7.0858E-08  2.7091E-05   1.0731E-09 -1.6303E-12  3.3351E-05 -8.4443E-08
   441      9.2558E-07    7.2289E-08  2.7363E-05   1.0948E-09 -1.6800E-12  3.3686E-05 -8.6149E-08
   442      9.3488E-07    7.3749E-08  2.7638E-05   1.1169E-09 -1.7311E-12  3.4024E-05 -8.7889E-08
   443      9.4428E-07    7.5239E-08  2.7916E-05   1.1395E-09 -1.7838E-12  3.4366E-05 -8.9664E-08
   444      9.5377E-07    7.6759E-08  2.8197E-05   1.1625E-09 -1.8382E-12  3.4712E-05 -9.1476E-08
   445      9.6335E-07    7.8310E-08  2.8480E-05   1.1860E-09 -1.8942E-12  3.5061E-05 -9.3324E-08
   446      9.7303E-07    7.9892E-08  2.8766E-05   1.2100E-09 -1.9518E-12  3.5413E-05 -9.5209E-08
   447      9.8281E-07    8.1506E-08  2.9055E-05   1.2344E-09 -2.0113E-12  3.5769E-05 -9.7132E-08
   448      9.9269E-07    8.3152E-08  2.9347E-05   1.2593E-09 -2.0725E-12  3.6128E-05 -9.9094E-08
   449      1.0027E-06    8.4832E-08  2.9642E-05   1.2848E-09 -2.1356E-12  3.6491E-05 -1.0110E-07
   450      1.0127E-06    8.6545E-08  2.9940E-05   1.3107E-09 -2.2007E-12  3.6858E-05 -1.0314E-07
   451      1.0229E-06    8.8294E-08  3.0241E-05   1.3372E-09 -2.2677E-12  3.7229E-05 -1.0522E-07
   452      1.0332E-06    9.0077E-08  3.0545E-05   1.3642E-09 -2.3368E-12  3.7603E-05 -1.0735E-07
   453      1.0436E-06    9.1897E-08  3.0852E-05   1.3918E-09 -2.4079E-12  3.7981E-05 -1.0952E-07
   454      1.0541E-06    9.3753E-08  3.1162E-05   1.4199E-09 -2.4813E-12  3.8362E-05 -1.1173E-07
