#                                P           Q            P           Q            P           Q
#                R                    6s                       6p-                      6p 
  1694      2.5593E-01  -  -3.2565E-01  7.9687E-04   2.8798E-01  6.3829E-03   2.3027E-01  1.0191E-04
  1695      2.5850E-01  -  -3.2810E-01  1.5143E-03   2.8940E-01  5.7967E-03   2.3481E-01 -4.1840E-04
  1696      2.6110E-01  -  -3.3006E-01  2.2237E-03   2.9043E-01  5.2069E-03   2.3907E-01 -9.3413E-04
  1697      2.6373E-01  -  -3.3151E-01  2.9240E-03   2.9106E-01  4.6144E-03   2.4303E-01 -1.4446E-03
  1698      2.6638E-01  -  -3.3244E-01  3.6142E-03   2.9129E-01  4.0201E-03   2.4669E-01 -1.9491E-03
  1699      2.6905E-01  -  -3.3286E-01  4.2931E-03   2.9112E-01  3.4249E-03   2.5004E-01 -2.4470E-03
  1700      2.7176E-01  -  -3.3275E-01  4.9597E-03   2.9054E-01  2.8296E-03   2.5307E-01 -2.9376E-03
  1701      2.7449E-01  -  -3.3210E-01  5.6132E-03   2.8954E-01  2.2352E-03   2.5577E-01 -3.4203E-03
  1702      2.7725E-01  -  -3.3092E-01  6.2524E-03   2.8812E-01  1.6424E-03   2.5814E-01 -3.8944E-03
  1703      2.8003E-01  -  -3.2919E-01  6.8764E-03   2.8628E-01  1.0521E-03   2.6016E-01 -4.3594E-03
  1704      2.8285E-01  -  -3.2692E-01  7.4845E-03   2.8401E-01  4.6514E-04   2.6183E-01 -4.8145E-03
  1705      2.8569E-01  -  -3.2410E-01  8.0755E-03   2.8132E-01 -1.1760E-04   2.6315E-01 -5.2593E-03
  1706      2.8856E-01  -  -3.2072E-01  8.6488E-03   2.7820E-01 -6.9533E-04   2.6410E-01 -5.6931E-03
  1707      2.9146E-01  -  -3.1680E-01  9.2035E-03   2.7465E-01 -1.2672E-03   2.6468E-01 -6.1154E-03
  1708      2.9439E-01  -  -3.1232E-01  9.7389E-03   2.7068E-01 -1.8325E-03   2.6489E-01 -6.5257E-03
  1709      2.9735E-01  -  -3.0729E-01  1.0254E-02   2.6627E-01 -2.3904E-03   2.6472E-01 -6.9235E-03
  1710      3.0034E-01  -  -3.0171E-01  1.0749E-02   2.6145E-01 -2.9402E-03   2.6417E-01 -7.3082E-03
  1711      3.0336E-01  -  -2.9559E-01  1.1222E-02   2.5619E-01 -3.4810E-03   2.6323E-01 -7.6794E-03
  1712      3.0641E-01  -  -2.8893E-01  1.1673E-02   2.5052E-01 -4.0122E-03   2.6190E-01 -8.0367E-03
  1713      3.0948E-01  -  -2.8172E-01  1.2101E-02   2.4443E-01 -4.5331E-03   2.6017E-01 -8.3797E-03
  1714      3.1259E-01  -  -2.7399E-01  1.2506E-02   2.3793E-01 -5.0430E-03   2.5805E-01 -8.7079E-03
  1715      3.1574E-01  -  -2.6573E-01  1.2888E-02   2.3101E-01 -5.5412E-03   2.5554E-01 -9.0210E-03
  1716      3.1891E-01  -  -2.5695E-01  1.3245E-02   2.2370E-01 -6.0271E-03   2.5263E-01 -9.3186E-03
  1717      3.2211E-01  -  -2.4767E-01  1.3578E-02   2.1598E-01 -6.5001E-03   2.4932E-01 -9.6004E-03
  1718      3.2535E-01  -  -2.3789E-01  1.3887E-02   2.0788E-01 -6.9595E-03   2.4562E-01 -9.8661E-03
  1719      3.2862E-01  -  -2.2762E-01  1.4170E-02   1.9939E-01 -7.4049E-03   2.4152E-01 -1.0115E-02
  1720      3.3192E-01  -  -2.1687E-01  1.4428E-02   1.9053E-01 -7.8357E-03   2.3702E-01 -1.0348E-02
  1721      3.3526E-01  -  -2.0566E-01  1.4660E-02   1.8130E-01 -8.2513E-03   2.3213E-01 -1.0564E-02
  1722      3.3863E-01  -  -1.9400E-01  1.4866E-02   1.7172E-01 -8.6514E-03   2.2686E-01 -1.0763E-02
  1723      3.4203E-01  -  -1.8190E-01  1.5047E-02   1.6178E-01 -9.0354E-03   2.2119E-01 -1.0945E-02
  1724      3.4547E-01  -  -1.6938E-01  1.5201E-02   1.5151E-01 -9.4029E-03   2.1515E-01 -1.1110E-02
  1725      3.4894E-01  -  -1.5646E-01  1.5330E-02   1.4092E-01 -9.7536E-03   2.0872E-01 -1.1257E-02
  1726      3.5245E-01  -  -1.4314E-01  1.5433E-02   1.3001E-01 -1.0087E-02   2.0193E-01 -1.1387E-02
  1727      3.5599E-01  -  -1.2946E-01  1.5510E-02   1.1880E-01 -1.0403E-02   1.9477E-01 -1.1499E-02
  1728      3.5957E-01  -  -1.1542E-01  1.5561E-02   1.0731E-01 -1.0701E-02   1.8725E-01 -1.1594E-02
  1729      3.6318E-01  -  -1.0105E-01  1.5586E-02   9.5535E-02 -1.0981E-02   1.7937E-01 -1.1671E-02
  1730      3.6683E-01  -  -8.6373E-02  1.5586E-02   8.3505E-02 -1.1242E-02   1.7115E-01 -1.1730E-02
  1731      3.7052E-01  -  -7.1399E-02  1.5561E-02   7.1230E-02 -1.1485E-02   1.6260E-01 -1.1773E-02
  1732      3.7424E-01  -  -5.6156E-02  1.5511E-02   5.8724E-02 -1.1709E-02   1.5371E-01 -1.1797E-02
  1733      3.7801E-01  -  -4.0663E-02  1.5436E-02   4.6005E-02 -1.1914E-02   1.4451E-01 -1.1805E-02
  1734      3.8180E-01  -  -2.4945E-02  1.5337E-02   3.3088E-02 -1.2100E-02   1.3500E-01 -1.1796E-02
  1735      3.8564E-01  -  -9.0255E-03  1.5214E-02   1.9989E-02 -1.2266E-02   1.2519E-01 -1.1769E-02
  1736      3.8952E-01  -   7.0726E-03  1.5068E-02   6.7270E-03 -1.2414E-02   1.1510E-01 -1.1726E-02
  1737      3.9343E-01  -   2.3324E-02  1.4899E-02  -6.6815E-03 -1.2542E-02   1.0473E-01 -1.1666E-02
  1738      3.9739E-01  -   3.9705E-02  1.4707E-02  -2.0218E-02 -1.2651E-02   9.4094E-02 -1.1590E-02
  1739      4.0138E-01  -   5.6188E-02  1.4494E-02  -3.3865E-02 -1.2741E-02   8.3213E-02 -1.1498E-02
  1740      4.0541E-01  -   7.2749E-02  1.4258E-02  -4.7603E-02 -1.2811E-02   7.2096E-02 -1.1390E-02
  1741      4.0949E-01  -   8.9360E-02  1.4003E-02  -6.1413E-02 -1.2863E-02   6.0757E-02 -1.1267E-02
  1742      4.1360E-01  -   1.0600E-01  1.3727E-02  -7.5276E-02 -1.2895E-02   4.9210E-02 -1.1128E-02
  1743      4.1776E-01  -   1.2263E-01  1.3431E-02  -8.9172E-02 -1.2909E-02   3.7470E-02 -1.0974E-02
  1744      4.2196E-01  -   1.3923E-01  1.3117E-02  -1.0308E-01 -1.2903E-02   2.5553E-02 -1.0807E-02
  1745      4.2620E-01  -   1.5578E-01  1.2785E-02  -1.1698E-01 -1.2880E-02   1.3473E-02 -1.0625E-02
  1746      4.3048E-01  -   1.7224E-01  1.2435E-02  -1.3086E-01 -1.2838E-02   1.2468E-03 -1.0429E-02
  1747      4.3481E-01  -   1.8859E-01  1.2069E-02  -1.4469E-01 -1.2778E-02  -1.1109E-02 -1.0220E-02
  1748      4.3918E-01  -   2.0480E-01  1.1687E-02  -1.5845E-01 -1.2700E-02  -2.3577E-02 -9.9979E-03
  1749      4.4359E-01  -   2.2084E-01  1.1290E-02  -1.7212E-01 -1.2605E-02  -3.6141E-02 -9.7636E-03
  1750      4.4805E-01  -   2.3669E-01  1.0878E-02  -1.8568E-01 -1.2492E-02  -4.8783E-02 -9.5173E-03
  1751      4.5255E-01  -   2.5231E-01  1.0454E-02  -1.9911E-01 -1.2363E-02  -6.1486E-02 -9.2596E-03
  1752      4.5710E-01  -   2.6768E-01  1.0016E-02  -2.1239E-01 -1.2217E-02  -7.4230E-02 -8.9909E-03
  1753      4.6170E-01  -   2.8278E-01  9.5674E-03  -2.2550E-01 -1.2055E-02  -8.6999E-02 -8.7118E-03
  1754      4.6634E-01      2.9757E-01  9.1077E-03  -2.3841E-01 -1.1878E-02  -9.9774E-02 -8.4227E-03
  1755      4.7102E-01      3.1202E-01  8.6380E-03  -2.5111E-01 -1.1685E-02  -1.1254E-01 -8.1241E-03
  1756      4.7576E-01      3.2612E-01  8.1593E-03  -2.6358E-01 -1.1478E-02  -1.2526E-01 -7.8166E-03
  1757      4.8054E-01      3.3983E-01  7.6725E-03  -2.7580E-01 -1.1256E-02  -1.3794E-01 -7.5008E-03
  1758      4.8537E-01      3.5314E-01  7.1784E-03  -2.8774E-01 -1.1021E-02  -1.5055E-01 -7.1772E-03
  1759      4.9025E-01      3.6600E-01  6.6779E-03  -2.9938E-01 -1.0772E-02  -1.6307E-01 -6.8463E-03
  1760      4.9517E-01      3.7841E-01  6.1721E-03  -3.1071E-01 -1.0510E-02  -1.7548E-01 -6.5087E-03
  1761      5.0015E-01      3.9033E-01  5.6616E-03  -3.2171E-01 -1.0236E-02  -1.8777E-01 -6.1651E-03
  1762      5.0518E-01      4.0174E-01  5.1476E-03  -3.3236E-01 -9.9504E-03  -1.9990E-01 -5.8158E-03
  1763      5.1025E-01      4.1262E-01  4.6308E-03  -3.4263E-01 -9.6535E-03  -2.1187E-01 -5.4617E-03
  1764      5.1538E-01      4.2295E-01  4.1122E-03  -3.5252E-01 -9.3459E-03  -2.2366E-01 -5.1032E-03
  1765      5.2056E-01      4.3270E-01  3.5927E-03  -3.6200E-01 -9.0283E-03  -2.3524E-01 -4.7408E-03
  1766      5.2579E-01      4.4185E-01  3.0731E-03  -3.7106E-01 -8.7013E-03  -2.4660E-01 -4.3753E-03
  1767      5.3108E-01      4.5039E-01  2.5543E-03  -3.7967E-01 -8.3654E-03  -2.5772E-01 -4.0071E-03
  1768      5.3641E-01      4.5830E-01  2.0371E-03  -3.8783E-01 -8.0213E-03  -2.6858E-01 -3.6369E-03
  1769      5.4181E-01      4.6555E-01  1.5225E-03  -3.9551E-01 -7.6695E-03  -2.7916E-01 -3.2653E-03
  1770      5.4725E-01      4.7213E-01  1.0111E-03  -4.0271E-01 -7.3107E-03  -2.8944E-01 -2.8927E-03
  1771      5.5275E-01      4.7802E-01  5.0399E-04  -4.0940E-01 -6.9455E-03  -2.9941E-01 -2.5199E-03
  1772      5.5831E-01      4.8321E-01  1.7952E-06  -4.1557E-01 -6.5745E-03  -3.0905E-01 -2.1473E-03
  1773      5.6392E-01      4.8768E-01 -4.9467E-04  -4.2122E-01 -6.1983E-03  -3.1835E-01 -1.7755E-03
  1774      5.6958E-01      4.9143E-01 -9.8463E-04  -4.2632E-01 -5.8176E-03  -3.2727E-01 -1.4051E-03
  1775      5.7531E-01      4.9443E-01 -1.4674E-03  -4.3086E-01 -5.4330E-03  -3.3582E-01 -1.0366E-03
  1776      5.8109E-01      4.9668E-01 -1.9421E-03  -4.3484E-01 -5.0451E-03  -3.4397E-01 -6.7050E-04
  1777      5.8693E-01      4.9817E-01 -2.4083E-03  -4.3824E-01 -4.6544E-03  -3.5171E-01 -3.0743E-04
  1778      5.9283E-01      4.9889E-01 -2.8651E-03  -4.4105E-01 -4.2618E-03  -3.5902E-01  5.2138E-05
  1779      5.9879E-01      4.9883E-01 -3.3120E-03  -4.4327E-01 -3.8676E-03  -3.6590E-01  4.0770E-04
  1780      6.0481E-01      4.9799E-01 -3.7483E-03  -4.4489E-01 -3.4726E-03  -3.7232E-01  7.5877E-04
  1781      6.1088E-01      4.9636E-01 -4.1734E-03  -4.4589E-01 -3.0774E-03  -3.7827E-01  1.1049E-03
  1782      6.1702E-01      4.9393E-01 -4.5868E-03  -4.4628E-01 -2.6825E-03  -3.8374E-01  1.4455E-03
  1783      6.2323E-01      4.9071E-01 -4.9880E-03  -4.4604E-01 -2.2884E-03  -3.8872E-01  1.7802E-03
  1784      6.2949E-01      4.8670E-01 -5.3764E-03  -4.4518E-01 -1.8959E-03  -3.9320E-01  2.1086E-03
  1785      6.3582E-01      4.8189E-01 -5.7516E-03  -4.4368E-01 -1.5054E-03  -3.9717E-01  2.4303E-03
  1786      6.4221E-01      4.7628E-01 -6.1131E-03  -4.4155E-01 -1.1174E-03  -4.0061E-01  2.7448E-03
  1787      6.4866E-01      4.6988E-01 -6.4606E-03  -4.3878E-01 -7.3259E-04  -4.0352E-01  3.0517E-03
  1788      6.5518E-01      4.6270E-01 -6.7937E-03  -4.3538E-01 -3.5138E-04  -4.0589E-01  3.3507E-03
  1789      6.6176E-01      4.5473E-01 -7.1120E-03  -4.3134E-01  2.5711E-05  -4.0772E-01  3.6414E-03
  1790      6.6841E-01      4.4599E-01 -7.4152E-03  -4.2666E-01  3.9818E-04  -4.0899E-01  3.9235E-03
  1791      6.7513E-01      4.3647E-01 -7.7030E-03  -4.2135E-01  7.6557E-04  -4.0969E-01  4.1967E-03
  1792      6.8192E-01      4.2620E-01 -7.9752E-03  -4.1540E-01  1.1274E-03  -4.0983E-01  4.4606E-03
  1793      6.8877E-01      4.1518E-01 -8.2317E-03  -4.0882E-01  1.4833E-03  -4.0940E-01  4.7151E-03
  1794      6.9569E-01      4.0342E-01 -8.4721E-03  -4.0162E-01  1.8327E-03  -4.0840E-01  4.9598E-03
  1795      7.0268E-01      3.9093E-01 -8.6964E-03  -3.9380E-01  2.1754E-03  -4.0682E-01  5.1945E-03
  1796      7.0975E-01      3.7773E-01 -8.9045E-03  -3.8537E-01  2.5109E-03  -4.0466E-01  5.4190E-03
  1797      7.1688E-01      3.6383E-01 -9.0963E-03  -3.7632E-01  2.8388E-03  -4.0191E-01  5.6330E-03
  1798      7.2408E-01      3.4926E-01 -9.2717E-03  -3.6668E-01  3.1588E-03  -3.9859E-01  5.8365E-03
  1799      7.3136E-01      3.3401E-01 -9.4307E-03  -3.5645E-01  3.4706E-03  -3.9468E-01  6.0293E-03
  1800      7.3871E-01      3.1812E-01 -9.5734E-03  -3.4564E-01  3.7739E-03  -3.9020E-01  6.2111E-03
  1801      7.4614E-01      3.0160E-01 -9.6998E-03  -3.3425E-01  4.0684E-03  -3.8513E-01  6.3820E-03
  1802      7.5363E-01      2.8448E-01 -9.8099E-03  -3.2231E-01  4.3538E-03  -3.7949E-01  6.5418E-03
  1803      7.6121E-01      2.6676E-01 -9.9039E-03  -3.0982E-01  4.6299E-03  -3.7328E-01  6.6904E-03
  1804      7.6886E-01      2.4848E-01 -9.9819E-03  -2.9679E-01  4.8964E-03  -3.6650E-01  6.8278E-03
  1805      7.7659E-01      2.2966E-01 -1.0044E-02  -2.8325E-01  5.1532E-03  -3.5916E-01  6.9540E-03
  1806      7.8439E-01      2.1031E-01 -1.0091E-02  -2.6919E-01  5.4001E-03  -3.5126E-01  7.0689E-03
  1807      7.9227E-01      1.9047E-01 -1.0122E-02  -2.5464E-01  5.6368E-03  -3.4281E-01  7.1725E-03
  1808      8.0024E-01      1.7016E-01 -1.0138E-02  -2.3962E-01  5.8634E-03  -3.3381E-01  7.2649E-03
  1809      8.0828E-01      1.4941E-01 -1.0139E-02  -2.2413E-01  6.0795E-03  -3.2428E-01  7.3461E-03
  1810      8.1640E-01      1.2823E-01 -1.0125E-02  -2.0820E-01  6.2853E-03  -3.1423E-01  7.4161E-03
  1811      8.2461E-01      1.0666E-01 -1.0097E-02  -1.9184E-01  6.4804E-03  -3.0366E-01  7.4751E-03
  1812      8.3290E-01      8.4721E-02 -1.0055E-02  -1.7507E-01  6.6650E-03  -2.9258E-01  7.5231E-03
  1813      8.4127E-01      6.2445E-02 -9.9991E-03  -1.5790E-01  6.8389E-03  -2.8101E-01  7.5602E-03
  1814      8.4972E-01      3.9859E-02 -9.9300E-03  -1.4037E-01  7.0021E-03  -2.6895E-01  7.5866E-03
  1815      8.5826E-01      1.6990E-02 -9.8480E-03  -1.2248E-01  7.1546E-03  -2.5643E-01  7.6023E-03
  1816      8.6689E-01     -6.1327E-03 -9.7535E-03  -1.0426E-01  7.2965E-03  -2.4344E-01  7.6077E-03
  1817      8.7560E-01     -2.9480E-02 -9.6468E-03  -8.5723E-02  7.4277E-03  -2.3001E-01  7.6027E-03
  1818      8.8440E-01     -5.3023E-02 -9.5284E-03  -6.6894E-02  7.5482E-03  -2.1615E-01  7.5877E-03
  1819      8.9329E-01     -7.6732E-02 -9.3987E-03  -4.7792E-02  7.6582E-03  -2.0187E-01  7.5627E-03
  1820      9.0226E-01     -1.0058E-01 -9.2581E-03  -2.8438E-02  7.7577E-03  -1.8719E-01  7.5280E-03
  1821      9.1133E-01     -1.2453E-01 -9.1072E-03  -8.8546E-03  7.8468E-03  -1.7212E-01  7.4839E-03
  1822      9.2049E-01     -1.4856E-01 -8.9463E-03   1.0938E-02  7.9256E-03  -1.5669E-01  7.4306E-03
  1823      9.2974E-01     -1.7264E-01 -8.7760E-03   3.0917E-02  7.9942E-03  -1.4090E-01  7.3682E-03
  1824      9.3909E-01     -1.9674E-01 -8.5967E-03   5.1061E-02  8.0528E-03  -1.2477E-01  7.2970E-03
  1825      9.4852E-01     -2.2082E-01 -8.4089E-03   7.1348E-02  8.1014E-03  -1.0832E-01  7.2174E-03
  1826      9.5806E-01     -2.4487E-01 -8.2131E-03   9.1756E-02  8.1403E-03  -9.1576E-02  7.1295E-03
  1827      9.6769E-01     -2.6885E-01 -8.0097E-03   1.1226E-01  8.1695E-03  -7.4545E-02  7.0337E-03
  1828      9.7741E-01     -2.9273E-01 -7.7993E-03   1.3284E-01  8.1894E-03  -5.7248E-02  6.9302E-03
  1829      9.8723E-01     -3.1649E-01 -7.5824E-03   1.5348E-01  8.2000E-03  -3.9705E-02  6.8193E-03
  1830      9.9716E-01     -3.4009E-01 -7.3594E-03   1.7415E-01  8.2016E-03  -2.1934E-02  6.7013E-03
  1831      1.0072E+00     -3.6351E-01 -7.1308E-03   1.9483E-01  8.1944E-03  -3.9539E-03  6.5765E-03
  1832      1.0173E+00     -3.8673E-01 -6.8972E-03   2.1549E-01  8.1785E-03   1.4215E-02  6.4452E-03
  1833      1.0275E+00     -4.0970E-01 -6.6589E-03   2.3612E-01  8.1542E-03   3.2554E-02  6.3078E-03
  1834      1.0379E+00     -4.3242E-01 -6.4165E-03   2.5670E-01  8.1218E-03   5.1044E-02  6.1644E-03
  1835      1.0483E+00     -4.5485E-01 -6.1705E-03   2.7719E-01  8.0815E-03   6.9664E-02  6.0155E-03
  1836      1.0588E+00     -4.7697E-01 -5.9213E-03   2.9759E-01  8.0334E-03   8.8394E-02  5.8613E-03
  1837      1.0695E+00     -4.9875E-01 -5.6694E-03   3.1786E-01  7.9780E-03   1.0722E-01  5.7022E-03
  1838      1.0802E+00     -5.2018E-01 -5.4153E-03   3.3800E-01  7.9153E-03   1.2611E-01  5.5384E-03
  1839      1.0911E+00     -5.4122E-01 -5.1593E-03   3.5797E-01  7.8457E-03   1.4505E-01  5.3704E-03
  1840      1.1020E+00     -5.6185E-01 -4.9020E-03   3.7776E-01  7.7695E-03   1.6403E-01  5.1983E-03
  1841      1.1131E+00     -5.8206E-01 -4.6438E-03   3.9735E-01  7.6868E-03   1.8301E-01  5.0226E-03
  1842      1.1243E+00     -6.0182E-01 -4.3850E-03   4.1671E-01  7.5980E-03   2.0199E-01  4.8435E-03
  1843      1.1356E+00     -6.2112E-01 -4.1262E-03   4.3584E-01  7.5034E-03   2.2094E-01  4.6614E-03
  1844      1.1470E+00     -6.3993E-01 -3.8677E-03   4.5470E-01  7.4031E-03   2.3984E-01  4.4765E-03
  1845      1.1585E+00     -6.5823E-01 -3.6099E-03   4.7329E-01  7.2976E-03   2.5867E-01  4.2892E-03
  1846      1.1702E+00     -6.7601E-01 -3.3531E-03   4.9158E-01  7.1870E-03   2.7742E-01  4.0997E-03
  1847      1.1819E+00     -6.9325E-01 -3.0979E-03   5.0955E-01  7.0716E-03   2.9606E-01  3.9084E-03
  1848      1.1938E+00     -7.0994E-01 -2.8444E-03   5.2720E-01  6.9518E-03   3.1458E-01  3.7156E-03
  1849      1.2058E+00     -7.2606E-01 -2.5931E-03   5.4450E-01  6.8277E-03   3.3296E-01  3.5216E-03
  1850      1.2179E+00     -7.4160E-01 -2.3443E-03   5.6144E-01  6.6997E-03   3.5117E-01  3.3265E-03
  1851      1.2302E+00     -7.5654E-01 -2.0983E-03   5.7800E-01  6.5681E-03   3.6921E-01  3.1309E-03
  1852      1.2425E+00     -7.7088E-01 -1.8554E-03   5.9417E-01  6.4330E-03   3.8705E-01  2.9348E-03
  1853      1.2550E+00     -7.8459E-01 -1.6159E-03   6.0993E-01  6.2948E-03   4.0467E-01  2.7386E-03
  1854      1.2676E+00     -7.9768E-01 -1.3801E-03   6.2527E-01  6.1537E-03   4.2207E-01  2.5426E-03
  1855      1.2804E+00     -8.1013E-01 -1.1482E-03   6.4018E-01  6.0101E-03   4.3922E-01  2.3469E-03
  1856      1.2932E+00     -8.2194E-01 -9.2058E-04   6.5465E-01  5.8641E-03   4.5611E-01  2.1519E-03
  1857      1.3062E+00     -8.3310E-01 -6.9734E-04   6.6866E-01  5.7160E-03   4.7271E-01  1.9578E-03
  1858      1.3194E+00     -8.4360E-01 -4.7876E-04   6.8220E-01  5.5662E-03   4.8903E-01  1.7649E-03
  1859      1.3326E+00     -8.5343E-01 -2.6504E-04   6.9527E-01  5.4147E-03   5.0504E-01  1.5733E-03
  1860      1.3460E+00     -8.6260E-01 -5.6371E-05   7.0785E-01  5.2619E-03   5.2072E-01  1.3834E-03
  1861      1.3595E+00     -8.7110E-01  1.4706E-04   7.1993E-01  5.1080E-03   5.3607E-01  1.1952E-03
  1862      1.3732E+00     -8.7892E-01  3.4509E-04   7.3151E-01  4.9533E-03   5.5106E-01  1.0091E-03
  1863      1.3870E+00     -8.8608E-01  5.3757E-04   7.4259E-01  4.7979E-03   5.6570E-01  8.2517E-04
  1864      1.4010E+00     -8.9256E-01  7.2436E-04   7.5314E-01  4.6421E-03   5.7996E-01  6.4368E-04
  1865      1.4150E+00     -8.9837E-01  9.0534E-04   7.6317E-01  4.4862E-03   5.9384E-01  4.6481E-04
  1866      1.4293E+00     -9.0350E-01  1.0804E-03   7.7267E-01  4.3302E-03   6.0732E-01  2.8871E-04
  1867      1.4436E+00     -9.0797E-01  1.2494E-03   7.8164E-01  4.1745E-03   6.2039E-01  1.1556E-04
  1868      1.4581E+00     -9.1178E-01  1.4124E-03   7.9007E-01  4.0193E-03   6.3304E-01 -5.4473E-05
  1869      1.4728E+00     -9.1492E-01  1.5691E-03   7.9797E-01  3.8647E-03   6.4527E-01 -2.2125E-04
  1870      1.4876E+00     -9.1741E-01  1.7196E-03   8.0531E-01  3.7109E-03   6.5707E-01 -3.8462E-04
  1871      1.5025E+00     -9.1925E-01  1.8639E-03   8.1212E-01  3.5580E-03   6.6842E-01 -5.4445E-04
  1872      1.5176E+00     -9.2044E-01  2.0018E-03   8.1838E-01  3.4064E-03   6.7932E-01 -7.0061E-04
  1873      1.5329E+00     -9.2101E-01  2.1334E-03   8.2409E-01  3.2561E-03   6.8976E-01 -8.5300E-04
  1874      1.5483E+00     -9.2094E-01  2.2587E-03   8.2926E-01  3.1073E-03   6.9974E-01 -1.0015E-03
  1875      1.5639E+00     -9.2026E-01  2.3776E-03   8.3388E-01  2.9601E-03   7.0925E-01 -1.1460E-03
  1876      1.5796E+00     -9.1897E-01  2.4901E-03   8.3795E-01  2.8148E-03   7.1828E-01 -1.2864E-03
  1877      1.5954E+00     -9.1708E-01  2.5964E-03   8.4149E-01  2.6713E-03   7.2684E-01 -1.4227E-03
  1878      1.6115E+00     -9.1461E-01  2.6964E-03   8.4449E-01  2.5299E-03   7.3491E-01 -1.5547E-03
  1879      1.6277E+00     -9.1156E-01  2.7902E-03   8.4695E-01  2.3908E-03   7.4250E-01 -1.6824E-03
  1880      1.6440E+00     -9.0795E-01  2.8778E-03   8.4888E-01  2.2539E-03   7.4960E-01 -1.8057E-03
  1881      1.6606E+00     -9.0379E-01  2.9593E-03   8.5029E-01  2.1194E-03   7.5621E-01 -1.9246E-03
  1882      1.6772E+00     -8.9909E-01  3.0347E-03   8.5117E-01  1.9874E-03   7.6233E-01 -2.0391E-03
  1883      1.6941E+00     -8.9387E-01  3.1042E-03   8.5154E-01  1.8581E-03   7.6795E-01 -2.1490E-03
  1884      1.7111E+00     -8.8814E-01  3.1678E-03   8.5139E-01  1.7314E-03   7.7309E-01 -2.2545E-03
  1885      1.7283E+00     -8.8193E-01  3.2256E-03   8.5075E-01  1.6075E-03   7.7773E-01 -2.3554E-03
  1886      1.7457E+00     -8.7523E-01  3.2778E-03   8.4961E-01  1.4865E-03   7.8188E-01 -2.4517E-03
  1887      1.7632E+00     -8.6807E-01  3.3243E-03   8.4798E-01  1.3683E-03   7.8555E-01 -2.5435E-03
  1888      1.7810E+00     -8.6047E-01  3.3654E-03   8.4588E-01  1.2532E-03   7.8872E-01 -2.6307E-03
  1889      1.7989E+00     -8.5243E-01  3.4011E-03   8.4330E-01  1.1411E-03   7.9141E-01 -2.7134E-03
  1890      1.8169E+00     -8.4398E-01  3.4317E-03   8.4027E-01  1.0320E-03   7.9362E-01 -2.7915E-03
  1891      1.8352E+00     -8.3514E-01  3.4571E-03   8.3678E-01  9.2606E-04   7.9536E-01 -2.8651E-03
  1892      1.8536E+00     -8.2591E-01  3.4776E-03   8.3285E-01  8.2327E-04   7.9662E-01 -2.9343E-03
  1893      1.8723E+00     -8.1633E-01  3.4932E-03   8.2849E-01  7.2366E-04   7.9741E-01 -2.9989E-03
  1894      1.8911E+00     -8.0640E-01  3.5042E-03   8.2371E-01  6.2724E-04   7.9774E-01 -3.0592E-03
  1895      1.9101E+00     -7.9614E-01  3.5107E-03   8.1852E-01  5.3404E-04   7.9761E-01 -3.1151E-03
  1896      1.9293E+00     -7.8557E-01  3.5128E-03   8.1294E-01  4.4406E-04   7.9703E-01 -3.1666E-03
  1897      1.9487E+00     -7.7470E-01  3.5106E-03   8.0696E-01  3.5731E-04   7.9600E-01 -3.2139E-03
  1898      1.9683E+00     -7.6357E-01  3.5044E-03   8.0062E-01  2.7379E-04   7.9454E-01 -3.2570E-03
  1899      1.9880E+00     -7.5217E-01  3.4942E-03   7.9391E-01  1.9350E-04   7.9265E-01 -3.2959E-03
  1900      2.0080E+00     -7.4054E-01  3.4803E-03   7.8685E-01  1.1642E-04   7.9033E-01 -3.3307E-03
  1901      2.0282E+00     -7.2868E-01  3.4628E-03   7.7946E-01  4.2536E-05   7.8760E-01 -3.3616E-03
  1902      2.0486E+00     -7.1662E-01  3.4418E-03   7.7174E-01 -2.8166E-05   7.8446E-01 -3.3885E-03
  1903      2.0692E+00     -7.0437E-01  3.4175E-03   7.6371E-01 -9.5711E-05   7.8093E-01 -3.4115E-03
  1904      2.0900E+00     -6.9195E-01  3.3900E-03   7.5538E-01 -1.6013E-04   7.7701E-01 -3.4307E-03
  1905      2.1110E+00     -6.7938E-01  3.3596E-03   7.4677E-01 -2.2145E-04   7.7271E-01 -3.4463E-03
  1906      2.1322E+00     -6.6667E-01  3.3264E-03   7.3789E-01 -2.7971E-04   7.6804E-01 -3.4583E-03
  1907      2.1536E+00     -6.5384E-01  3.2904E-03   7.2875E-01 -3.3495E-04   7.6302E-01 -3.4667E-03
  1908      2.1753E+00     -6.4091E-01  3.2520E-03   7.1936E-01 -3.8721E-04   7.5764E-01 -3.4717E-03
  1909      2.1971E+00     -6.2789E-01  3.2112E-03   7.0975E-01 -4.3653E-04   7.5193E-01 -3.4734E-03
  1910      2.2192E+00     -6.1480E-01  3.1682E-03   6.9992E-01 -4.8297E-04   7.4589E-01 -3.4719E-03
  1911      2.2415E+00     -6.0165E-01  3.1231E-03   6.8988E-01 -5.2657E-04   7.3953E-01 -3.4673E-03
  1912      2.2640E+00     -5.8847E-01  3.0761E-03   6.7965E-01 -5.6740E-04   7.3287E-01 -3.4596E-03
  1913      2.2868E+00     -5.7525E-01  3.0273E-03   6.6925E-01 -6.0550E-04   7.2592E-01 -3.4489E-03
