#                             P           Q
#                R                 5s 
   181      1.5920E-07   1.1461E-06 -2.8753E-10
   182      1.6080E-07   1.1576E-06 -2.9334E-10
   183      1.6242E-07   1.1693E-06 -2.9927E-10
   184      1.6405E-07   1.1810E-06 -3.0531E-10
   185      1.6570E-07   1.1929E-06 -3.1148E-10
   186      1.6736E-07   1.2049E-06 -3.1777E-10
   187      1.6905E-07   1.2170E-06 -3.2419E-10
   188      1.7074E-07   1.2292E-06 -3.3074E-10
   189      1.7246E-07   1.2416E-06 -3.3742E-10
   190      1.7419E-07   1.2541E-06 -3.4424E-10
   191      1.7594E-07   1.2667E-06 -3.5119E-10
   192      1.7771E-07   1.2794E-06 -3.5829E-10
   193      1.7950E-07   1.2922E-06 -3.6552E-10
   194      1.8130E-07   1.3052E-06 -3.7291E-10
   195      1.8313E-07   1.3184E-06 -3.8044E-10
   196      1.8497E-07   1.3316E-06 -3.8813E-10
   197      1.8682E-07   1.3450E-06 -3.9597E-10
   198      1.8870E-07   1.3585E-06 -4.0397E-10
   199      1.9060E-07   1.3722E-06 -4.1213E-10
   200      1.9251E-07   1.3859E-06 -4.2045E-10
   201      1.9445E-07   1.3999E-06 -4.2895E-10
   202      1.9640E-07   1.4139E-06 -4.3761E-10
   203      1.9838E-07   1.4282E-06 -4.4645E-10
   204      2.0037E-07   1.4425E-06 -4.5547E-10
   205      2.0238E-07   1.4570E-06 -4.6467E-10
   206      2.0442E-07   1.4716E-06 -4.7406E-10
   207      2.0647E-07   1.4864E-06 -4.8364E-10
   208      2.0855E-07   1.5014E-06 -4.9341E-10
   209      2.1064E-07   1.5165E-06 -5.0337E-10
   210      2.1276E-07   1.5317E-06 -5.1354E-10
   211      2.1490E-07   1.5471E-06 -5.2392E-10
   212      2.1706E-07   1.5627E-06 -5.3450E-10
   213      2.1924E-07   1.5784E-06 -5.4530E-10
   214      2.2144E-07   1.5942E-06 -5.5631E-10
   215      2.2367E-07   1.6102E-06 -5.6755E-10
   216      2.2592E-07   1.6264E-06 -5.7902E-10
   217      2.2819E-07   1.6428E-06 -5.9071E-10
   218      2.3048E-07   1.6593E-06 -6.0265E-10
