   146      4.2631E-07   2.6429E-05 -7.0574E-09   6.2198E-06 -1.6611E-09   4.0727E-11  1.3309E-07   5.1137E-12 -8.1942E-16
   147      4.3060E-07   2.6694E-05 -7.2000E-09   6.2824E-06 -1.6947E-09   4.1549E-11  1.3443E-07   5.2170E-12 -8.4438E-16
   148      4.3492E-07   2.6963E-05 -7.3454E-09   6.3455E-06 -1.7289E-09   4.2389E-11  1.3578E-07   5.3224E-12 -8.7009E-16
   149      4.3929E-07   2.7233E-05 -7.4938E-09   6.4093E-06 -1.7638E-09   4.3245E-11  1.3714E-07   5.4300E-12 -8.9659E-16
   150      4.4371E-07   2.7507E-05 -7.6452E-09   6.4737E-06 -1.7995E-09   4.4119E-11  1.3852E-07   5.5397E-12 -9.2389E-16
   151      4.4817E-07   2.7784E-05 -7.7996E-09   6.5387E-06 -1.8358E-09   4.5010E-11  1.3991E-07   5.6516E-12 -9.5203E-16
   152      4.5267E-07   2.8063E-05 -7.9572E-09   6.6045E-06 -1.8729E-09   4.5919E-11  1.4132E-07   5.7657E-12 -9.8102E-16
   153      4.5722E-07   2.8345E-05 -8.1179E-09   6.6708E-06 -1.9107E-09   4.6847E-11  1.4274E-07   5.8822E-12 -1.0109E-15
   154      4.6182E-07   2.8630E-05 -8.2819E-09   6.7379E-06 -1.9493E-09   4.7793E-11  1.4418E-07   6.0010E-12 -1.0417E-15
   155      4.6646E-07   2.8918E-05 -8.4492E-09   6.8056E-06 -1.9887E-09   4.8758E-11  1.4562E-07   6.1223E-12 -1.0734E-15
   156      4.7115E-07   2.9208E-05 -8.6199E-09   6.8740E-06 -2.0289E-09   4.9743E-11  1.4709E-07   6.2459E-12 -1.1061E-15
   157      4.7588E-07   2.9502E-05 -8.7940E-09   6.9431E-06 -2.0699E-09   5.0748E-11  1.4857E-07   6.3721E-12 -1.1398E-15
   158      4.8066E-07   2.9798E-05 -8.9717E-09   7.0129E-06 -2.1117E-09   5.1773E-11  1.5006E-07   6.5008E-12 -1.1745E-15
   159      4.8550E-07   3.0098E-05 -9.1529E-09   7.0833E-06 -2.1543E-09   5.2819E-11  1.5157E-07   6.6322E-12 -1.2103E-15
   160      4.9037E-07   3.0400E-05 -9.3378E-09   7.1545E-06 -2.1978E-09   5.3886E-11  1.5309E-07   6.7661E-12 -1.2471E-15
   161      4.9530E-07   3.0706E-05 -9.5264E-09   7.2264E-06 -2.2422E-09   5.4975E-11  1.5463E-07   6.9028E-12 -1.2851E-15
   162      5.0028E-07   3.1014E-05 -9.7189E-09   7.2991E-06 -2.2875E-09   5.6085E-11  1.5618E-07   7.0423E-12 -1.3242E-15
   163      5.0531E-07   3.1326E-05 -9.9152E-09   7.3724E-06 -2.3337E-09   5.7218E-11  1.5775E-07   7.1845E-12 -1.3646E-15
   164      5.1039E-07   3.1641E-05 -1.0115E-08   7.4465E-06 -2.3809E-09   5.8374E-11  1.5934E-07   7.3297E-12 -1.4061E-15
   165      5.1552E-07   3.1959E-05 -1.0320E-08   7.5213E-06 -2.4290E-09   5.9553E-11  1.6094E-07   7.4777E-12 -1.4489E-15
   166      5.2070E-07   3.2280E-05 -1.0528E-08   7.5969E-06 -2.4781E-09   6.0756E-11  1.6256E-07   7.6288E-12 -1.4931E-15
   167      5.2593E-07   3.2604E-05 -1.0741E-08   7.6733E-06 -2.5281E-09   6.1984E-11  1.6419E-07   7.7829E-12 -1.5385E-15
   168      5.3122E-07   3.2932E-05 -1.0958E-08   7.7504E-06 -2.5792E-09   6.3236E-11  1.6584E-07   7.9401E-12 -1.5854E-15
   169      5.3656E-07   3.3263E-05 -1.1179E-08   7.8283E-06 -2.6313E-09   6.4513E-11  1.6751E-07   8.1005E-12 -1.6337E-15
   170      5.4195E-07   3.3597E-05 -1.1405E-08   7.9070E-06 -2.6844E-09   6.5817E-11  1.6919E-07   8.2642E-12 -1.6834E-15
   171      5.4739E-07   3.3935E-05 -1.1636E-08   7.9864E-06 -2.7387E-09   6.7146E-11  1.7089E-07   8.4311E-12 -1.7347E-15
   172      5.5290E-07   3.4276E-05 -1.1871E-08   8.0667E-06 -2.7940E-09   6.8503E-11  1.7261E-07   8.6015E-12 -1.7875E-15
   173      5.5845E-07   3.4621E-05 -1.2110E-08   8.1478E-06 -2.8504E-09   6.9886E-11  1.7434E-07   8.7752E-12 -1.8420E-15
   174      5.6407E-07   3.4968E-05 -1.2355E-08   8.2297E-06 -2.9080E-09   7.1298E-11  1.7610E-07   8.9525E-12 -1.8981E-15
   175      5.6973E-07   3.5320E-05 -1.2605E-08   8.3124E-06 -2.9668E-09   7.2738E-11  1.7787E-07   9.1333E-12 -1.9559E-15
   176      5.7546E-07   3.5675E-05 -1.2859E-08   8.3959E-06 -3.0267E-09   7.4208E-11  1.7965E-07   9.3178E-12 -2.0154E-15
   177      5.8124E-07   3.6033E-05 -1.3119E-08   8.4803E-06 -3.0878E-09   7.5707E-11  1.8146E-07   9.5061E-12 -2.0768E-15
   178      5.8709E-07   3.6396E-05 -1.3384E-08   8.5655E-06 -3.1502E-09   7.7236E-11  1.8328E-07   9.6981E-12 -2.1400E-15
   179      5.9299E-07   3.6761E-05 -1.3654E-08   8.6516E-06 -3.2138E-09   7.8796E-11  1.8512E-07   9.8940E-12 -2.2052E-15
