#                            P           Q            P           Q            P           Q
#                R                5p-                      5p                       6s 
   701      1.9583E-05  5.3201E-06  1.2921E-04   1.7121E-07 -4.0333E-09   2.7329E-04 -1.0764E-05
   702      1.9780E-05  5.4260E-06  1.3050E-04   1.7466E-07 -4.1547E-09   2.7602E-04 -1.0978E-05
   703      1.9978E-05  5.5340E-06  1.3180E-04   1.7818E-07 -4.2798E-09   2.7878E-04 -1.1196E-05
   704      2.0179E-05  5.6442E-06  1.3312E-04   1.8178E-07 -4.4086E-09   2.8157E-04 -1.1419E-05
   705      2.0382E-05  5.7564E-06  1.3445E-04   1.8544E-07 -4.5412E-09   2.8438E-04 -1.1646E-05
   706      2.0587E-05  5.8709E-06  1.3580E-04   1.8918E-07 -4.6778E-09   2.8722E-04 -1.1877E-05
   707      2.0794E-05  5.9876E-06  1.3716E-04   1.9300E-07 -4.8184E-09   2.9010E-04 -1.2113E-05
   708      2.1003E-05  6.1066E-06  1.3853E-04   1.9689E-07 -4.9633E-09   2.9299E-04 -1.2354E-05
   709      2.1214E-05  6.2279E-06  1.3991E-04   2.0086E-07 -5.1124E-09   2.9592E-04 -1.2599E-05
   710      2.1427E-05  6.3516E-06  1.4131E-04   2.0491E-07 -5.2660E-09   2.9888E-04 -1.2849E-05
   711      2.1642E-05  6.4777E-06  1.4272E-04   2.0904E-07 -5.4242E-09   3.0187E-04 -1.3104E-05
   712      2.1860E-05  6.6063E-06  1.4415E-04   2.1326E-07 -5.5871E-09   3.0488E-04 -1.3364E-05
   713      2.2079E-05  6.7373E-06  1.4559E-04   2.1756E-07 -5.7548E-09   3.0793E-04 -1.3629E-05
   714      2.2301E-05  6.8710E-06  1.4704E-04   2.2195E-07 -5.9275E-09   3.1100E-04 -1.3899E-05
   715      2.2526E-05  7.0072E-06  1.4851E-04   2.2642E-07 -6.1053E-09   3.1411E-04 -1.4174E-05
   716      2.2752E-05  7.1461E-06  1.4999E-04   2.3099E-07 -6.2885E-09   3.1725E-04 -1.4455E-05
   717      2.2981E-05  7.2876E-06  1.5149E-04   2.3564E-07 -6.4770E-09   3.2041E-04 -1.4741E-05
   718      2.3212E-05  7.4319E-06  1.5300E-04   2.4039E-07 -6.6712E-09   3.2361E-04 -1.5033E-05
   719      2.3445E-05  7.5790E-06  1.5453E-04   2.4524E-07 -6.8711E-09   3.2684E-04 -1.5330E-05
   720      2.3680E-05  7.7290E-06  1.5607E-04   2.5019E-07 -7.0769E-09   3.3011E-04 -1.5633E-05
   721      2.3918E-05  7.8819E-06  1.5763E-04   2.5523E-07 -7.2888E-09   3.3340E-04 -1.5942E-05
   722      2.4159E-05  8.0377E-06  1.5920E-04   2.6037E-07 -7.5070E-09   3.3673E-04 -1.6257E-05
   723      2.4402E-05  8.1965E-06  1.6079E-04   2.6562E-07 -7.7317E-09   3.4009E-04 -1.6578E-05
   724      2.4647E-05  8.3585E-06  1.6239E-04   2.7098E-07 -7.9630E-09   3.4348E-04 -1.6905E-05
   725      2.4895E-05  8.5235E-06  1.6401E-04   2.7644E-07 -8.2011E-09   3.4690E-04 -1.7239E-05
   726      2.5145E-05  8.6917E-06  1.6565E-04   2.8201E-07 -8.4463E-09   3.5036E-04 -1.7578E-05
   727      2.5397E-05  8.8632E-06  1.6730E-04   2.8769E-07 -8.6987E-09   3.5386E-04 -1.7925E-05
   728      2.5653E-05  9.0379E-06  1.6897E-04   2.9349E-07 -8.9585E-09   3.5738E-04 -1.8278E-05
   729      2.5911E-05  9.2160E-06  1.7065E-04   2.9940E-07 -9.2260E-09   3.6095E-04 -1.8638E-05
   730      2.6171E-05  9.3976E-06  1.7235E-04   3.0544E-07 -9.5014E-09   3.6454E-04 -1.9004E-05
   731      2.6434E-05  9.5826E-06  1.7407E-04   3.1159E-07 -9.7849E-09   3.6818E-04 -1.9378E-05
   732      2.6700E-05  9.7711E-06  1.7581E-04   3.1787E-07 -1.0077E-08   3.7184E-04 -1.9759E-05
   733      2.6968E-05  9.9633E-06  1.7756E-04   3.2427E-07 -1.0377E-08   3.7555E-04 -2.0147E-05
   734      2.7239E-05  1.0159E-05  1.7933E-04   3.3081E-07 -1.0686E-08   3.7929E-04 -2.0543E-05
   735      2.7513E-05  1.0359E-05  1.8111E-04   3.3747E-07 -1.1005E-08   3.8307E-04 -2.0946E-05
   736      2.7789E-05  1.0562E-05  1.8291E-04   3.4427E-07 -1.1332E-08   3.8688E-04 -2.1357E-05
   737      2.8069E-05  1.0769E-05  1.8474E-04   3.5121E-07 -1.1670E-08   3.9073E-04 -2.1775E-05
   738      2.8351E-05  1.0981E-05  1.8657E-04   3.5828E-07 -1.2017E-08   3.9462E-04 -2.2202E-05
   739      2.8636E-05  1.1196E-05  1.8843E-04   3.6550E-07 -1.2374E-08   3.9855E-04 -2.2637E-05
   740      2.8923E-05  1.1415E-05  1.9031E-04   3.7286E-07 -1.2742E-08   4.0251E-04 -2.3080E-05
   741      2.9214E-05  1.1639E-05  1.9220E-04   3.8037E-07 -1.3120E-08   4.0652E-04 -2.3531E-05
   742      2.9508E-05  1.1866E-05  1.9411E-04   3.8803E-07 -1.3510E-08   4.1056E-04 -2.3991E-05
   743      2.9804E-05  1.2099E-05  1.9604E-04   3.9584E-07 -1.3911E-08   4.1464E-04 -2.4459E-05
   744      3.0104E-05  1.2335E-05  1.9799E-04   4.0381E-07 -1.4323E-08   4.1876E-04 -2.4936E-05
   745      3.0406E-05  1.2576E-05  1.9996E-04   4.1194E-07 -1.4748E-08   4.2292E-04 -2.5423E-05
   746      3.0712E-05  1.2821E-05  2.0194E-04   4.2023E-07 -1.5185E-08   4.2713E-04 -2.5918E-05
   747      3.1021E-05  1.3071E-05  2.0395E-04   4.2869E-07 -1.5635E-08   4.3137E-04 -2.6423E-05
   748      3.1332E-05  1.3326E-05  2.0598E-04   4.3732E-07 -1.6097E-08   4.3566E-04 -2.6937E-05
   749      3.1647E-05  1.3586E-05  2.0802E-04   4.4613E-07 -1.6574E-08   4.3998E-04 -2.7461E-05
   750      3.1965E-05  1.3850E-05  2.1009E-04   4.5511E-07 -1.7064E-08   4.4435E-04 -2.7994E-05
   751      3.2286E-05  1.4119E-05  2.1217E-04   4.6427E-07 -1.7568E-08   4.4876E-04 -2.8538E-05
   752      3.2611E-05  1.4394E-05  2.1428E-04   4.7361E-07 -1.8087E-08   4.5321E-04 -2.9091E-05
   753      3.2939E-05  1.4673E-05  2.1640E-04   4.8314E-07 -1.8620E-08   4.5771E-04 -2.9655E-05
   754      3.3270E-05  1.4958E-05  2.1855E-04   4.9286E-07 -1.9169E-08   4.6225E-04 -3.0230E-05
   755      3.3604E-05  1.5248E-05  2.2072E-04   5.0278E-07 -1.9734E-08   4.6684E-04 -3.0815E-05
   756      3.3942E-05  1.5543E-05  2.2291E-04   5.1290E-07 -2.0316E-08   4.7146E-04 -3.1411E-05
   757      3.4283E-05  1.5844E-05  2.2512E-04   5.2322E-07 -2.0914E-08   4.7614E-04 -3.2018E-05
   758      3.4628E-05  1.6151E-05  2.2735E-04   5.3374E-07 -2.1529E-08   4.8086E-04 -3.2636E-05
   759      3.4976E-05  1.6463E-05  2.2960E-04   5.4448E-07 -2.2162E-08   4.8562E-04 -3.3265E-05
   760      3.5327E-05  1.6780E-05  2.3187E-04   5.5543E-07 -2.2813E-08   4.9043E-04 -3.3906E-05
   761      3.5682E-05  1.7104E-05  2.3417E-04   5.6660E-07 -2.3483E-08   4.9529E-04 -3.4559E-05
   762      3.6041E-05  1.7434E-05  2.3649E-04   5.7800E-07 -2.4172E-08   5.0019E-04 -3.5223E-05
   763      3.6403E-05  1.7769E-05  2.3883E-04   5.8962E-07 -2.4880E-08   5.0514E-04 -3.5900E-05
   764      3.6769E-05  1.8111E-05  2.4119E-04   6.0147E-07 -2.5609E-08   5.1014E-04 -3.6589E-05
   765      3.7138E-05  1.8459E-05  2.4358E-04   6.1357E-07 -2.6359E-08   5.1518E-04 -3.7291E-05
   766      3.7512E-05  1.8814E-05  2.4598E-04   6.2590E-07 -2.7129E-08   5.2028E-04 -3.8005E-05
   767      3.7889E-05  1.9175E-05  2.4842E-04   6.3848E-07 -2.7922E-08   5.2542E-04 -3.8733E-05
   768      3.8269E-05  1.9542E-05  2.5087E-04   6.5132E-07 -2.8738E-08   5.3061E-04 -3.9473E-05
   769      3.8654E-05  1.9916E-05  2.5335E-04   6.6441E-07 -2.9576E-08   5.3585E-04 -4.0227E-05
   770      3.9042E-05  2.0297E-05  2.5585E-04   6.7776E-07 -3.0438E-08   5.4114E-04 -4.0994E-05
   771      3.9435E-05  2.0685E-05  2.5838E-04   6.9138E-07 -3.1325E-08   5.4649E-04 -4.1776E-05
   772      3.9831E-05  2.1079E-05  2.6093E-04   7.0527E-07 -3.2237E-08   5.5188E-04 -4.2571E-05
   773      4.0231E-05  2.1481E-05  2.6350E-04   7.1944E-07 -3.3174E-08   5.5733E-04 -4.3380E-05
   774      4.0636E-05  2.1890E-05  2.6610E-04   7.3390E-07 -3.4138E-08   5.6282E-04 -4.4204E-05
   775      4.1044E-05  2.2306E-05  2.6873E-04   7.4864E-07 -3.5129E-08   5.6837E-04 -4.5042E-05
   776      4.1457E-05  2.2730E-05  2.7137E-04   7.6368E-07 -3.6148E-08   5.7398E-04 -4.5895E-05
   777      4.1873E-05  2.3161E-05  2.7405E-04   7.7901E-07 -3.7195E-08   5.7963E-04 -4.6764E-05
   778      4.2294E-05  2.3600E-05  2.7675E-04   7.9466E-07 -3.8272E-08   5.8534E-04 -4.7647E-05
   779      4.2719E-05  2.4047E-05  2.7947E-04   8.1061E-07 -3.9378E-08   5.9110E-04 -4.8546E-05
   780      4.3149E-05  2.4501E-05  2.8222E-04   8.2689E-07 -4.0516E-08   5.9692E-04 -4.9461E-05
   781      4.3582E-05  2.4964E-05  2.8500E-04   8.4349E-07 -4.1685E-08   6.0280E-04 -5.0392E-05
   782      4.4020E-05  2.5434E-05  2.8780E-04   8.6042E-07 -4.2887E-08   6.0873E-04 -5.1339E-05
   783      4.4463E-05  2.5913E-05  2.9063E-04   8.7769E-07 -4.4122E-08   6.1471E-04 -5.2303E-05
   784      4.4909E-05  2.6401E-05  2.9349E-04   8.9531E-07 -4.5391E-08   6.2075E-04 -5.3283E-05
   785      4.5361E-05  2.6896E-05  2.9638E-04   9.1327E-07 -4.6696E-08   6.2685E-04 -5.4280E-05
   786      4.5817E-05  2.7401E-05  2.9929E-04   9.3160E-07 -4.8036E-08   6.3301E-04 -5.5295E-05
   787      4.6277E-05  2.7914E-05  3.0222E-04   9.5029E-07 -4.9414E-08   6.3922E-04 -5.6327E-05
   788      4.6742E-05  2.8436E-05  3.0519E-04   9.6935E-07 -5.0829E-08   6.4550E-04 -5.7376E-05
   789      4.7212E-05  2.8967E-05  3.0818E-04   9.8879E-07 -5.2283E-08   6.5183E-04 -5.8444E-05
   790      4.7686E-05  2.9507E-05  3.1121E-04   1.0086E-06 -5.3777E-08   6.5822E-04 -5.9529E-05
   791      4.8166E-05  3.0056E-05  3.1426E-04   1.0289E-06 -5.5312E-08   6.6467E-04 -6.0633E-05
   792      4.8650E-05  3.0614E-05  3.1734E-04   1.0495E-06 -5.6888E-08   6.7118E-04 -6.1756E-05
   793      4.9139E-05  3.1183E-05  3.2044E-04   1.0705E-06 -5.8508E-08   6.7776E-04 -6.2897E-05
   794      4.9633E-05  3.1760E-05  3.2358E-04   1.0920E-06 -6.0171E-08   6.8439E-04 -6.4058E-05
   795      5.0131E-05  3.2348E-05  3.2675E-04   1.1139E-06 -6.1880E-08   6.9109E-04 -6.5238E-05
   796      5.0635E-05  3.2945E-05  3.2994E-04   1.1362E-06 -6.3635E-08   6.9785E-04 -6.6438E-05
   797      5.1144E-05  3.3552E-05  3.3317E-04   1.1590E-06 -6.5437E-08   7.0467E-04 -6.7657E-05
   798      5.1658E-05  3.4170E-05  3.3643E-04   1.1822E-06 -6.7288E-08   7.1156E-04 -6.8897E-05
   799      5.2177E-05  3.4798E-05  3.3971E-04   1.2059E-06 -6.9189E-08   7.1851E-04 -7.0157E-05
   800      5.2702E-05  3.5436E-05  3.4303E-04   1.2300E-06 -7.1140E-08   7.2552E-04 -7.1438E-05
   801      5.3231E-05  3.6085E-05  3.4638E-04   1.2547E-06 -7.3144E-08   7.3260E-04 -7.2740E-05
   802      5.3766E-05  3.6744E-05  3.4976E-04   1.2798E-06 -7.5201E-08   7.3975E-04 -7.4063E-05
   803      5.4307E-05  3.7414E-05  3.5317E-04   1.3054E-06 -7.7313E-08   7.4696E-04 -7.5407E-05
   804      5.4853E-05  3.8095E-05  3.5661E-04   1.3315E-06 -7.9481E-08   7.5424E-04 -7.6773E-05
   805      5.5404E-05  3.8787E-05  3.6008E-04   1.3582E-06 -8.1707E-08   7.6159E-04 -7.8161E-05
   806      5.5961E-05  3.9491E-05  3.6359E-04   1.3854E-06 -8.3991E-08   7.6900E-04 -7.9571E-05
   807      5.6523E-05  4.0205E-05  3.6713E-04   1.4131E-06 -8.6335E-08   7.7648E-04 -8.1003E-05
   808      5.7091E-05  4.0931E-05  3.7070E-04   1.4414E-06 -8.8741E-08   7.8403E-04 -8.2458E-05
   809      5.7665E-05  4.1669E-05  3.7430E-04   1.4702E-06 -9.1210E-08   7.9166E-04 -8.3936E-05
   810      5.8244E-05  4.2418E-05  3.7794E-04   1.4996E-06 -9.3744E-08   7.9935E-04 -8.5438E-05
   811      5.8830E-05  4.3180E-05  3.8161E-04   1.5296E-06 -9.6343E-08   8.0711E-04 -8.6962E-05
   812      5.9421E-05  4.3953E-05  3.8531E-04   1.5602E-06 -9.9010E-08   8.1494E-04 -8.8511E-05
   813      6.0018E-05  4.4739E-05  3.8905E-04   1.5914E-06 -1.0175E-07   8.2285E-04 -9.0083E-05
   814      6.0621E-05  4.5536E-05  3.9282E-04   1.6232E-06 -1.0455E-07   8.3083E-04 -9.1679E-05
   815      6.1231E-05  4.6346E-05  3.9663E-04   1.6557E-06 -1.0743E-07   8.3888E-04 -9.3300E-05
   816      6.1846E-05  4.7169E-05  4.0047E-04   1.6888E-06 -1.1039E-07   8.4700E-04 -9.4946E-05
   817      6.2468E-05  4.8004E-05  4.0435E-04   1.7225E-06 -1.1342E-07   8.5520E-04 -9.6616E-05
   818      6.3095E-05  4.8852E-05  4.0826E-04   1.7569E-06 -1.1652E-07   8.6347E-04 -9.8311E-05
   819      6.3730E-05  4.9713E-05  4.1221E-04   1.7920E-06 -1.1971E-07   8.7182E-04 -1.0003E-04
   820      6.4370E-05  5.0587E-05  4.1620E-04   1.8278E-06 -1.2297E-07   8.8025E-04 -1.0178E-04
   821      6.5017E-05  5.1474E-05  4.2022E-04   1.8643E-06 -1.2632E-07   8.8875E-04 -1.0355E-04
   822      6.5670E-05  5.2375E-05  4.2427E-04   1.9015E-06 -1.2975E-07   8.9733E-04 -1.0535E-04
   823      6.6330E-05  5.3288E-05  4.2837E-04   1.9395E-06 -1.3327E-07   9.0599E-04 -1.0717E-04
   824      6.6997E-05  5.4216E-05  4.3250E-04   1.9782E-06 -1.3688E-07   9.1472E-04 -1.0902E-04
   825      6.7670E-05  5.5157E-05  4.3667E-04   2.0177E-06 -1.4058E-07   9.2354E-04 -1.1090E-04
   826      6.8350E-05  5.6112E-05  4.4087E-04   2.0580E-06 -1.4437E-07   9.3243E-04 -1.1281E-04
   827      6.9037E-05  5.7080E-05  4.4512E-04   2.0990E-06 -1.4825E-07   9.4141E-04 -1.1474E-04
   828      6.9731E-05  5.8063E-05  4.4940E-04   2.1409E-06 -1.5223E-07   9.5046E-04 -1.1670E-04
   829      7.0432E-05  5.9060E-05  4.5372E-04   2.1836E-06 -1.5631E-07   9.5960E-04 -1.1868E-04
   830      7.1140E-05  6.0071E-05  4.5808E-04   2.2272E-06 -1.6049E-07   9.6882E-04 -1.2070E-04
   831      7.1855E-05  6.1097E-05  4.6248E-04   2.2716E-06 -1.6476E-07   9.7812E-04 -1.2274E-04
   832      7.2577E-05  6.2136E-05  4.6692E-04   2.3169E-06 -1.6915E-07   9.8751E-04 -1.2481E-04
   833      7.3306E-05  6.3191E-05  4.7140E-04   2.3630E-06 -1.7364E-07   9.9698E-04 -1.2691E-04
   834      7.4043E-05  6.4260E-05  4.7592E-04   2.4101E-06 -1.7824E-07   1.0065E-03 -1.2904E-04
   835      7.4787E-05  6.5344E-05  4.8048E-04   2.4582E-06 -1.8295E-07   1.0162E-03 -1.3119E-04
   836      7.5539E-05  6.6443E-05  4.8508E-04   2.5071E-06 -1.8777E-07   1.0259E-03 -1.3338E-04
   837      7.6298E-05  6.7557E-05  4.8973E-04   2.5571E-06 -1.9270E-07   1.0357E-03 -1.3559E-04
   838      7.7065E-05  6.8687E-05  4.9441E-04   2.6080E-06 -1.9776E-07   1.0456E-03 -1.3784E-04
   839      7.7839E-05  6.9831E-05  4.9914E-04   2.6600E-06 -2.0293E-07   1.0556E-03 -1.4011E-04
   840      7.8622E-05  7.0991E-05  5.0391E-04   2.7129E-06 -2.0823E-07   1.0657E-03 -1.4241E-04
   841      7.9412E-05  7.2166E-05  5.0872E-04   2.7669E-06 -2.1365E-07   1.0759E-03 -1.4474E-04
   842      8.0210E-05  7.3356E-05  5.1357E-04   2.8220E-06 -2.1920E-07   1.0861E-03 -1.4710E-04
   843      8.1016E-05  7.4563E-05  5.1847E-04   2.8782E-06 -2.2488E-07   1.0965E-03 -1.4950E-04
   844      8.1830E-05  7.5785E-05  5.2341E-04   2.9354E-06 -2.3069E-07   1.1069E-03 -1.5192E-04
   845      8.2653E-05  7.7022E-05  5.2840E-04   2.9938E-06 -2.3663E-07   1.1175E-03 -1.5437E-04
   846      8.3483E-05  7.8276E-05  5.3343E-04   3.0534E-06 -2.4271E-07   1.1281E-03 -1.5685E-04
   847      8.4322E-05  7.9546E-05  5.3850E-04   3.1141E-06 -2.4893E-07   1.1388E-03 -1.5936E-04
   848      8.5170E-05  8.0831E-05  5.4362E-04   3.1760E-06 -2.5529E-07   1.1497E-03 -1.6191E-04
   849      8.6026E-05  8.2133E-05  5.4879E-04   3.2392E-06 -2.6180E-07   1.1606E-03 -1.6448E-04
   850      8.6890E-05  8.3451E-05  5.5400E-04   3.3036E-06 -2.6845E-07   1.1716E-03 -1.6708E-04
   851      8.7764E-05  8.4785E-05  5.5925E-04   3.3693E-06 -2.7526E-07   1.1827E-03 -1.6972E-04
   852      8.8646E-05  8.6136E-05  5.6456E-04   3.4362E-06 -2.8222E-07   1.1939E-03 -1.7238E-04
   853      8.9537E-05  8.7503E-05  5.6991E-04   3.5045E-06 -2.8933E-07   1.2052E-03 -1.7508E-04
   854      9.0437E-05  8.8886E-05  5.7531E-04   3.5741E-06 -2.9660E-07   1.2166E-03 -1.7781E-04
   855      9.1345E-05  9.0286E-05  5.8076E-04   3.6451E-06 -3.0403E-07   1.2282E-03 -1.8057E-04
   856      9.2263E-05  9.1703E-05  5.8625E-04   3.7175E-06 -3.1163E-07   1.2398E-03 -1.8336E-04
   857      9.3191E-05  9.3136E-05  5.9179E-04   3.7913E-06 -3.1939E-07   1.2515E-03 -1.8618E-04
   858      9.4127E-05  9.4586E-05  5.9739E-04   3.8666E-06 -3.2732E-07   1.2633E-03 -1.8903E-04
   859      9.5073E-05  9.6053E-05  6.0303E-04   3.9434E-06 -3.3543E-07   1.2752E-03 -1.9192E-04
   860      9.6029E-05  9.7536E-05  6.0872E-04   4.0216E-06 -3.4371E-07   1.2873E-03 -1.9483E-04
   861      9.6994E-05  9.9037E-05  6.1447E-04   4.1015E-06 -3.5217E-07   1.2994E-03 -1.9778E-04
   862      9.7969E-05  1.0055E-04  6.2026E-04   4.1828E-06 -3.6081E-07   1.3116E-03 -2.0076E-04
   863      9.8953E-05  1.0209E-04  6.2610E-04   4.2658E-06 -3.6964E-07   1.3240E-03 -2.0377E-04
   864      9.9948E-05  1.0364E-04  6.3200E-04   4.3505E-06 -3.7866E-07   1.3364E-03 -2.0681E-04
   865      1.0095E-04  1.0521E-04  6.3795E-04   4.4368E-06 -3.8786E-07   1.3490E-03 -2.0988E-04
   866      1.0197E-04  1.0680E-04  6.4395E-04   4.5247E-06 -3.9726E-07   1.3617E-03 -2.1299E-04
   867      1.0299E-04  1.0840E-04  6.5001E-04   4.6145E-06 -4.0686E-07   1.3745E-03 -2.1612E-04
   868      1.0403E-04  1.1002E-04  6.5611E-04   4.7060E-06 -4.1666E-07   1.3874E-03 -2.1929E-04
   869      1.0507E-04  1.1166E-04  6.6227E-04   4.7992E-06 -4.2667E-07   1.4004E-03 -2.2249E-04
   870      1.0613E-04  1.1331E-04  6.6849E-04   4.8944E-06 -4.3688E-07   1.4135E-03 -2.2572E-04
   871      1.0719E-04  1.1498E-04  6.7476E-04   4.9914E-06 -4.4731E-07   1.4268E-03 -2.2898E-04
   872      1.0827E-04  1.1667E-04  6.8109E-04   5.0903E-06 -4.5795E-07   1.4402E-03 -2.3227E-04
   873      1.0936E-04  1.1838E-04  6.8747E-04   5.1912E-06 -4.6880E-07   1.4536E-03 -2.3560E-04
   874      1.1046E-04  1.2011E-04  6.9391E-04   5.2940E-06 -4.7988E-07   1.4672E-03 -2.3896E-04
   875      1.1157E-04  1.2185E-04  7.0041E-04   5.3989E-06 -4.9119E-07   1.4810E-03 -2.4234E-04
   876      1.1269E-04  1.2361E-04  7.0696E-04   5.5058E-06 -5.0272E-07   1.4948E-03 -2.4576E-04
   877      1.1382E-04  1.2539E-04  7.1357E-04   5.6148E-06 -5.1449E-07   1.5088E-03 -2.4921E-04
   878      1.1497E-04  1.2718E-04  7.2024E-04   5.7260E-06 -5.2650E-07   1.5229E-03 -2.5270E-04
   879      1.1612E-04  1.2900E-04  7.2697E-04   5.8394E-06 -5.3874E-07   1.5371E-03 -2.5621E-04
   880      1.1729E-04  1.3083E-04  7.3376E-04   5.9550E-06 -5.5124E-07   1.5514E-03 -2.5976E-04
   881      1.1847E-04  1.3268E-04  7.4061E-04   6.0729E-06 -5.6398E-07   1.5659E-03 -2.6333E-04
   882      1.1966E-04  1.3454E-04  7.4752E-04   6.1931E-06 -5.7697E-07   1.5805E-03 -2.6694E-04
   883      1.2086E-04  1.3643E-04  7.5449E-04   6.3156E-06 -5.9022E-07   1.5952E-03 -2.7058E-04
   884      1.2208E-04  1.3833E-04  7.6152E-04   6.4406E-06 -6.0373E-07   1.6100E-03 -2.7425E-04
   885      1.2330E-04  1.4025E-04  7.6861E-04   6.5681E-06 -6.1751E-07   1.6250E-03 -2.7795E-04
   886      1.2454E-04  1.4219E-04  7.7577E-04   6.6980E-06 -6.3156E-07   1.6401E-03 -2.8169E-04
   887      1.2579E-04  1.4415E-04  7.8299E-04   6.8305E-06 -6.4589E-07   1.6554E-03 -2.8545E-04
   888      1.2706E-04  1.4613E-04  7.9027E-04   6.9656E-06 -6.6049E-07   1.6707E-03 -2.8925E-04
   889      1.2834E-04  1.4812E-04  7.9762E-04   7.1034E-06 -6.7538E-07   1.6863E-03 -2.9308E-04
   890      1.2963E-04  1.5013E-04  8.0504E-04   7.2439E-06 -6.9055E-07   1.7019E-03 -2.9694E-04
   891      1.3093E-04  1.5217E-04  8.1252E-04   7.3871E-06 -7.0603E-07   1.7177E-03 -3.0083E-04
   892      1.3224E-04  1.5422E-04  8.2006E-04   7.5332E-06 -7.2179E-07   1.7336E-03 -3.0475E-04
   893      1.3357E-04  1.5628E-04  8.2767E-04   7.6821E-06 -7.3787E-07   1.7497E-03 -3.0871E-04
   894      1.3492E-04  1.5837E-04  8.3535E-04   7.8340E-06 -7.5425E-07   1.7659E-03 -3.1269E-04
   895      1.3627E-04  1.6048E-04  8.4310E-04   7.9888E-06 -7.7095E-07   1.7823E-03 -3.1671E-04
   896      1.3764E-04  1.6260E-04  8.5092E-04   8.1468E-06 -7.8796E-07   1.7988E-03 -3.2076E-04
   897      1.3902E-04  1.6475E-04  8.5881E-04   8.3078E-06 -8.0531E-07   1.8154E-03 -3.2484E-04
   898      1.4042E-04  1.6691E-04  8.6676E-04   8.4720E-06 -8.2298E-07   1.8322E-03 -3.2895E-04
   899      1.4183E-04  1.6910E-04  8.7479E-04   8.6394E-06 -8.4099E-07   1.8491E-03 -3.3310E-04
   900      1.4326E-04  1.7130E-04  8.8289E-04   8.8101E-06 -8.5934E-07   1.8662E-03 -3.3727E-04
   901      1.4470E-04  1.7352E-04  8.9106E-04   8.9842E-06 -8.7805E-07   1.8834E-03 -3.4148E-04
   902      1.4615E-04  1.7576E-04  8.9930E-04   9.1616E-06 -8.9710E-07   1.9008E-03 -3.4572E-04
   903      1.4762E-04  1.7802E-04  9.0762E-04   9.3426E-06 -9.1652E-07   1.9184E-03 -3.4999E-04
   904      1.4910E-04  1.8030E-04  9.1601E-04   9.5272E-06 -9.3631E-07   1.9361E-03 -3.5430E-04
   905      1.5060E-04  1.8261E-04  9.2448E-04   9.7154E-06 -9.5647E-07   1.9539E-03 -3.5864E-04
   906      1.5212E-04  1.8493E-04  9.3302E-04   9.9073E-06 -9.7701E-07   1.9719E-03 -3.6301E-04
   907      1.5365E-04  1.8727E-04  9.4163E-04   1.0103E-05 -9.9794E-07   1.9901E-03 -3.6741E-04
   908      1.5519E-04  1.8963E-04  9.5033E-04   1.0302E-05 -1.0193E-06   2.0085E-03 -3.7185E-04
   909      1.5675E-04  1.9202E-04  9.5910E-04   1.0506E-05 -1.0410E-06   2.0269E-03 -3.7631E-04
   910      1.5832E-04  1.9442E-04  9.6795E-04   1.0713E-05 -1.0631E-06   2.0456E-03 -3.8082E-04
   911      1.5992E-04  1.9685E-04  9.7687E-04   1.0925E-05 -1.0857E-06   2.0644E-03 -3.8535E-04
   912      1.6152E-04  1.9930E-04  9.8588E-04   1.1141E-05 -1.1087E-06   2.0834E-03 -3.8992E-04
   913      1.6315E-04  2.0177E-04  9.9497E-04   1.1361E-05 -1.1321E-06   2.1026E-03 -3.9452E-04
   914      1.6479E-04  2.0426E-04  1.0041E-03   1.1585E-05 -1.1560E-06   2.1219E-03 -3.9916E-04
   915      1.6644E-04  2.0677E-04  1.0134E-03   1.1813E-05 -1.1803E-06   2.1414E-03 -4.0383E-04
   916      1.6812E-04  2.0931E-04  1.0227E-03   1.2047E-05 -1.2050E-06   2.1611E-03 -4.0854E-04
   917      1.6980E-04  2.1186E-04  1.0321E-03   1.2284E-05 -1.2303E-06   2.1809E-03 -4.1328E-04
   918      1.7151E-04  2.1444E-04  1.0416E-03   1.2527E-05 -1.2560E-06   2.2009E-03 -4.1806E-04
   919      1.7323E-04  2.1705E-04  1.0512E-03   1.2774E-05 -1.2822E-06   2.2211E-03 -4.2287E-04
   920      1.7498E-04  2.1967E-04  1.0609E-03   1.3026E-05 -1.3089E-06   2.2415E-03 -4.2771E-04
   921      1.7673E-04  2.2232E-04  1.0706E-03   1.3283E-05 -1.3361E-06   2.2621E-03 -4.3260E-04
   922      1.7851E-04  2.2500E-04  1.0805E-03   1.3545E-05 -1.3638E-06   2.2828E-03 -4.3751E-04
   923      1.8030E-04  2.2769E-04  1.0904E-03   1.3813E-05 -1.3921E-06   2.3037E-03 -4.4247E-04
   924      1.8212E-04  2.3042E-04  1.1004E-03   1.4085E-05 -1.4208E-06   2.3248E-03 -4.4746E-04
   925      1.8395E-04  2.3316E-04  1.1106E-03   1.4363E-05 -1.4502E-06   2.3461E-03 -4.5249E-04
   926      1.8580E-04  2.3593E-04  1.1207E-03   1.4646E-05 -1.4800E-06   2.3676E-03 -4.5756E-04
   927      1.8766E-04  2.3873E-04  1.1310E-03   1.4935E-05 -1.5105E-06   2.3893E-03 -4.6266E-04
   928      1.8955E-04  2.4155E-04  1.1414E-03   1.5230E-05 -1.5415E-06   2.4111E-03 -4.6780E-04
