#                             P           Q            P           Q            P           Q
#                R                 6d-                      6d                       7s 
  1627      1.3096E-01   6.5238E-02 -3.0345E-03   7.0869E-02 -1.1764E-02   7.7654E-02 -5.7957E-03
  1628      1.3228E-01   6.2800E-02 -3.3184E-03   6.8699E-02 -1.1653E-02   7.6276E-02 -6.0015E-03
  1629      1.3361E-01   6.0297E-02 -3.5986E-03   6.6463E-02 -1.1537E-02   7.4788E-02 -6.1991E-03
  1630      1.3495E-01   5.7729E-02 -3.8746E-03   6.4160E-02 -1.1415E-02   7.3190E-02 -6.3883E-03
  1631      1.3631E-01   5.5096E-02 -4.1464E-03   6.1792E-02 -1.1288E-02   7.1483E-02 -6.5688E-03
  1632      1.3768E-01   5.2400E-02 -4.4137E-03   5.9359E-02 -1.1156E-02   6.9668E-02 -6.7405E-03
  1633      1.3906E-01   4.9641E-02 -4.6764E-03   5.6861E-02 -1.1018E-02   6.7745E-02 -6.9030E-03
  1634      1.4046E-01   4.6819E-02 -4.9340E-03   5.4300E-02 -1.0876E-02   6.5716E-02 -7.0563E-03
  1635      1.4187E-01   4.3937E-02 -5.1866E-03   5.1675E-02 -1.0728E-02   6.3581E-02 -7.2001E-03
  1636      1.4330E-01   4.0995E-02 -5.4338E-03   4.8988E-02 -1.0575E-02   6.1342E-02 -7.3342E-03
  1637      1.4474E-01   3.7994E-02 -5.6755E-03   4.6239E-02 -1.0417E-02   5.9000E-02 -7.4585E-03
  1638      1.4619E-01   3.4936E-02 -5.9114E-03   4.3431E-02 -1.0254E-02   5.6557E-02 -7.5728E-03
  1639      1.4766E-01   3.1823E-02 -6.1414E-03   4.0563E-02 -1.0086E-02   5.4015E-02 -7.6769E-03
  1640      1.4914E-01   2.8654E-02 -6.3652E-03   3.7637E-02 -9.9134E-03   5.1375E-02 -7.7708E-03
  1641      1.5064E-01   2.5433E-02 -6.5828E-03   3.4654E-02 -9.7357E-03   4.8641E-02 -7.8543E-03
  1642      1.5216E-01   2.2160E-02 -6.7937E-03   3.1615E-02 -9.5532E-03   4.5813E-02 -7.9273E-03
  1643      1.5369E-01   1.8838E-02 -6.9980E-03   2.8523E-02 -9.3660E-03   4.2896E-02 -7.9898E-03
  1644      1.5523E-01   1.5468E-02 -7.1955E-03   2.5379E-02 -9.1741E-03   3.9892E-02 -8.0415E-03
  1645      1.5679E-01   1.2053E-02 -7.3858E-03   2.2183E-02 -8.9776E-03   3.6803E-02 -8.0826E-03
  1646      1.5837E-01   8.5938E-03 -7.5690E-03   1.8939E-02 -8.7767E-03   3.3632E-02 -8.1129E-03
  1647      1.5996E-01   5.0931E-03 -7.7447E-03   1.5647E-02 -8.5714E-03   3.0384E-02 -8.1323E-03
  1648      1.6157E-01   1.5531E-03 -7.9130E-03   1.2310E-02 -8.3618E-03   2.7061E-02 -8.1410E-03
  1649      1.6319E-01  -2.0240E-03 -8.0735E-03   8.9303E-03 -8.1480E-03   2.3667E-02 -8.1388E-03
  1650      1.6483E-01  -5.6356E-03 -8.2262E-03   5.5091E-03 -7.9301E-03   2.0206E-02 -8.1258E-03
  1651      1.6649E-01  -9.2794E-03 -8.3710E-03   2.0490E-03 -7.7083E-03   1.6682E-02 -8.1021E-03
  1652      1.6816E-01  -1.2953E-02 -8.5076E-03  -1.4477E-03 -7.4826E-03   1.3099E-02 -8.0676E-03
  1653      1.6985E-01  -1.6653E-02 -8.6361E-03  -4.9787E-03 -7.2532E-03   9.4610E-03 -8.0224E-03
  1654      1.7156E-01  -2.0377E-02 -8.7562E-03  -8.5414E-03 -7.0202E-03   5.7731E-03 -7.9666E-03
  1655      1.7328E-01  -2.4122E-02 -8.8678E-03  -1.2133E-02 -6.7838E-03   2.0397E-03 -7.9002E-03
  1656      1.7502E-01  -2.7885E-02 -8.9709E-03  -1.5752E-02 -6.5441E-03  -1.7344E-03 -7.8235E-03
  1657      1.7678E-01  -3.1664E-02 -9.0654E-03  -1.9394E-02 -6.3012E-03  -5.5444E-03 -7.7365E-03
  1658      1.7856E-01  -3.5454E-02 -9.1512E-03  -2.3057E-02 -6.0553E-03  -9.3850E-03 -7.6393E-03
  1659      1.8035E-01  -3.9254E-02 -9.2282E-03  -2.6737E-02 -5.8065E-03  -1.3251E-02 -7.5321E-03
  1660      1.8216E-01  -4.3059E-02 -9.2963E-03  -3.0433E-02 -5.5551E-03  -1.7137E-02 -7.4150E-03
  1661      1.8399E-01  -4.6865E-02 -9.3556E-03  -3.4141E-02 -5.3011E-03  -2.1038E-02 -7.2883E-03
  1662      1.8584E-01  -5.0671E-02 -9.4058E-03  -3.7857E-02 -5.0448E-03  -2.4948E-02 -7.1522E-03
  1663      1.8771E-01  -5.4472E-02 -9.4471E-03  -4.1579E-02 -4.7864E-03  -2.8861E-02 -7.0067E-03
  1664      1.8960E-01  -5.8264E-02 -9.4793E-03  -4.5302E-02 -4.5259E-03  -3.2772E-02 -6.8523E-03
  1665      1.9150E-01  -6.2044E-02 -9.5025E-03  -4.9024E-02 -4.2636E-03  -3.6674E-02 -6.6891E-03
  1666      1.9343E-01  -6.5808E-02 -9.5166E-03  -5.2742E-02 -3.9998E-03  -4.0561E-02 -6.5173E-03
  1667      1.9537E-01  -6.9552E-02 -9.5217E-03  -5.6450E-02 -3.7345E-03  -4.4429E-02 -6.3373E-03
  1668      1.9734E-01  -7.3273E-02 -9.5177E-03  -6.0147E-02 -3.4679E-03  -4.8269E-02 -6.1493E-03
  1669      1.9932E-01  -7.6966E-02 -9.5046E-03  -6.3828E-02 -3.2004E-03  -5.2077E-02 -5.9536E-03
  1670      2.0132E-01  -8.0628E-02 -9.4826E-03  -6.7489E-02 -2.9320E-03  -5.5845E-02 -5.7506E-03
  1671      2.0335E-01  -8.4254E-02 -9.4516E-03  -7.1127E-02 -2.6630E-03  -5.9568E-02 -5.5405E-03
  1672      2.0539E-01  -8.7841E-02 -9.4117E-03  -7.4738E-02 -2.3936E-03  -6.3239E-02 -5.3237E-03
  1673      2.0745E-01  -9.1384E-02 -9.3629E-03  -7.8317E-02 -2.1240E-03  -6.6852E-02 -5.1004E-03
  1674      2.0954E-01  -9.4880E-02 -9.3054E-03  -8.1862E-02 -1.8545E-03  -7.0401E-02 -4.8712E-03
  1675      2.1164E-01  -9.8324E-02 -9.2391E-03  -8.5368E-02 -1.5852E-03  -7.3878E-02 -4.6363E-03
  1676      2.1377E-01  -1.0171E-01 -9.1642E-03  -8.8830E-02 -1.3164E-03  -7.7278E-02 -4.3960E-03
  1677      2.1592E-01  -1.0504E-01 -9.0808E-03  -9.2245E-02 -1.0482E-03  -8.0595E-02 -4.1509E-03
  1678      2.1809E-01  -1.0830E-01 -8.9890E-03  -9.5609E-02 -7.8095E-04  -8.3822E-02 -3.9012E-03
  1679      2.2028E-01  -1.1150E-01 -8.8889E-03  -9.8918E-02 -5.1484E-04  -8.6953E-02 -3.6474E-03
  1680      2.2250E-01  -1.1462E-01 -8.7806E-03  -1.0217E-01 -2.5009E-04  -8.9981E-02 -3.3899E-03
  1681      2.2473E-01  -1.1766E-01 -8.6643E-03  -1.0535E-01  1.3075E-05  -9.2902E-02 -3.1290E-03
  1682      2.2699E-01  -1.2063E-01 -8.5401E-03  -1.0847E-01  2.7443E-04  -9.5707E-02 -2.8652E-03
  1683      2.2927E-01  -1.2350E-01 -8.4081E-03  -1.1152E-01  5.3375E-04  -9.8393E-02 -2.5990E-03
  1684      2.3158E-01  -1.2629E-01 -8.2687E-03  -1.1449E-01  7.9081E-04  -1.0095E-01 -2.3307E-03
  1685      2.3390E-01  -1.2899E-01 -8.1218E-03  -1.1738E-01  1.0454E-03  -1.0338E-01 -2.0607E-03
  1686      2.3625E-01  -1.3158E-01 -7.9677E-03  -1.2018E-01  1.2972E-03  -1.0567E-01 -1.7895E-03
  1687      2.3863E-01  -1.3408E-01 -7.8066E-03  -1.2290E-01  1.5462E-03  -1.0782E-01 -1.5176E-03
  1688      2.4103E-01  -1.3647E-01 -7.6387E-03  -1.2553E-01  1.7919E-03  -1.0982E-01 -1.2452E-03
  1689      2.4345E-01  -1.3875E-01 -7.4642E-03  -1.2806E-01  2.0344E-03  -1.1166E-01 -9.7301E-04
  1690      2.4590E-01  -1.4091E-01 -7.2833E-03  -1.3048E-01  2.2732E-03  -1.1335E-01 -7.0129E-04
  1691      2.4837E-01  -1.4296E-01 -7.0962E-03  -1.3281E-01  2.5082E-03  -1.1488E-01 -4.3050E-04
  1692      2.5086E-01  -1.4488E-01 -6.9032E-03  -1.3503E-01  2.7392E-03  -1.1624E-01 -1.6108E-04
  1693      2.5338E-01  -1.4669E-01 -6.7045E-03  -1.3713E-01  2.9660E-03  -1.1742E-01  1.0656E-04
  1694      2.5593E-01  -1.4836E-01 -6.5003E-03  -1.3912E-01  3.1883E-03  -1.1843E-01  3.7199E-04
  1695      2.5850E-01  -1.4990E-01 -6.2908E-03  -1.4099E-01  3.4060E-03  -1.1927E-01  6.3481E-04
  1696      2.6110E-01  -1.5130E-01 -6.0764E-03  -1.4274E-01  3.6190E-03  -1.1992E-01  8.9460E-04
  1697      2.6373E-01  -1.5257E-01 -5.8573E-03  -1.4436E-01  3.8269E-03  -1.2038E-01  1.1510E-03
  1698      2.6638E-01  -1.5369E-01 -5.6338E-03  -1.4585E-01  4.0296E-03  -1.2065E-01  1.4035E-03
  1699      2.6905E-01  -1.5467E-01 -5.4061E-03  -1.4721E-01  4.2269E-03  -1.2074E-01  1.6518E-03
  1700      2.7176E-01  -1.5550E-01 -5.1744E-03  -1.4843E-01  4.4187E-03  -1.2062E-01  1.8956E-03
  1701      2.7449E-01  -1.5618E-01 -4.9391E-03  -1.4951E-01  4.6048E-03  -1.2032E-01  2.1344E-03
  1702      2.7725E-01  -1.5670E-01 -4.7005E-03  -1.5045E-01  4.7850E-03  -1.1981E-01  2.3679E-03
  1703      2.8003E-01  -1.5707E-01 -4.4588E-03  -1.5124E-01  4.9591E-03  -1.1910E-01  2.5957E-03
  1704      2.8285E-01  -1.5728E-01 -4.2142E-03  -1.5189E-01  5.1271E-03  -1.1820E-01  2.8176E-03
  1705      2.8569E-01  -1.5733E-01 -3.9672E-03  -1.5239E-01  5.2887E-03  -1.1709E-01  3.0331E-03
  1706      2.8856E-01  -1.5722E-01 -3.7179E-03  -1.5273E-01  5.4439E-03  -1.1578E-01  3.2420E-03
  1707      2.9146E-01  -1.5694E-01 -3.4667E-03  -1.5292E-01  5.5925E-03  -1.1426E-01  3.4439E-03
  1708      2.9439E-01  -1.5649E-01 -3.2139E-03  -1.5295E-01  5.7344E-03  -1.1255E-01  3.6386E-03
  1709      2.9735E-01  -1.5588E-01 -2.9597E-03  -1.5282E-01  5.8695E-03  -1.1063E-01  3.8259E-03
  1710      3.0034E-01  -1.5509E-01 -2.7044E-03  -1.5252E-01  5.9976E-03  -1.0851E-01  4.0054E-03
  1711      3.0336E-01  -1.5414E-01 -2.4483E-03  -1.5207E-01  6.1187E-03  -1.0619E-01  4.1769E-03
  1712      3.0641E-01  -1.5301E-01 -2.1917E-03  -1.5145E-01  6.2327E-03  -1.0367E-01  4.3403E-03
  1713      3.0948E-01  -1.5170E-01 -1.9349E-03  -1.5066E-01  6.3395E-03  -1.0096E-01  4.4951E-03
  1714      3.1259E-01  -1.5023E-01 -1.6782E-03  -1.4971E-01  6.4390E-03  -9.8049E-02  4.6414E-03
  1715      3.1574E-01  -1.4858E-01 -1.4218E-03  -1.4859E-01  6.5312E-03  -9.4949E-02  4.7789E-03
  1716      3.1891E-01  -1.4675E-01 -1.1660E-03  -1.4730E-01  6.6160E-03  -9.1660E-02  4.9074E-03
  1717      3.2211E-01  -1.4475E-01 -9.1118E-04  -1.4584E-01  6.6934E-03  -8.8186E-02  5.0268E-03
  1718      3.2535E-01  -1.4257E-01 -6.5751E-04  -1.4421E-01  6.7633E-03  -8.4531E-02  5.1370E-03
  1719      3.2862E-01  -1.4022E-01 -4.0528E-04  -1.4240E-01  6.8257E-03  -8.0699E-02  5.2379E-03
  1720      3.3192E-01  -1.3770E-01 -1.5476E-04  -1.4043E-01  6.8806E-03  -7.6693E-02  5.3293E-03
  1721      3.3526E-01  -1.3500E-01  9.3772E-05  -1.3829E-01  6.9279E-03  -7.2519E-02  5.4112E-03
  1722      3.3863E-01  -1.3212E-01  3.4007E-04  -1.3597E-01  6.9678E-03  -6.8182E-02  5.4835E-03
  1723      3.4203E-01  -1.2908E-01  5.8389E-04  -1.3349E-01  7.0001E-03  -6.3687E-02  5.5462E-03
  1724      3.4547E-01  -1.2586E-01  8.2497E-04  -1.3083E-01  7.0249E-03  -5.9041E-02  5.5992E-03
  1725      3.4894E-01  -1.2248E-01  1.0631E-03  -1.2801E-01  7.0422E-03  -5.4248E-02  5.6426E-03
  1726      3.5245E-01  -1.1893E-01  1.2979E-03  -1.2502E-01  7.0520E-03  -4.9316E-02  5.6763E-03
  1727      3.5599E-01  -1.1521E-01  1.5294E-03  -1.2186E-01  7.0545E-03  -4.4252E-02  5.7004E-03
  1728      3.5957E-01  -1.1133E-01  1.7571E-03  -1.1854E-01  7.0495E-03  -3.9061E-02  5.7149E-03
  1729      3.6318E-01  -1.0729E-01  1.9810E-03  -1.1506E-01  7.0373E-03  -3.3753E-02  5.7199E-03
  1730      3.6683E-01  -1.0309E-01  2.2007E-03  -1.1141E-01  7.0177E-03  -2.8334E-02  5.7154E-03
  1731      3.7052E-01  -9.8735E-02  2.4161E-03  -1.0761E-01  6.9911E-03  -2.2812E-02  5.7015E-03
  1732      3.7424E-01  -9.4227E-02  2.6270E-03  -1.0365E-01  6.9573E-03  -1.7195E-02  5.6784E-03
  1733      3.7801E-01  -8.9569E-02  2.8332E-03  -9.9536E-02  6.9165E-03  -1.1492E-02  5.6461E-03
  1734      3.8180E-01  -8.4766E-02  3.0345E-03  -9.5270E-02  6.8688E-03  -5.7112E-03  5.6048E-03
  1735      3.8564E-01  -7.9820E-02  3.2307E-03  -9.0856E-02  6.8142E-03   1.3816E-04  5.5547E-03
  1736      3.8952E-01  -7.4735E-02  3.4217E-03  -8.6297E-02  6.7530E-03   6.0472E-03  5.4958E-03
  1737      3.9343E-01  -6.9515E-02  3.6072E-03  -8.1596E-02  6.6852E-03   1.2007E-02  5.4284E-03
  1738      3.9739E-01  -6.4166E-02  3.7872E-03  -7.6757E-02  6.6109E-03   1.8007E-02  5.3526E-03
  1739      4.0138E-01  -5.8690E-02  3.9614E-03  -7.1783E-02  6.5302E-03   2.4039E-02  5.2687E-03
  1740      4.0541E-01  -5.3092E-02  4.1298E-03  -6.6678E-02  6.4434E-03   3.0092E-02  5.1769E-03
  1741      4.0949E-01  -4.7378E-02  4.2921E-03  -6.1447E-02  6.3505E-03   3.6156E-02  5.0773E-03
  1742      4.1360E-01  -4.1552E-02  4.4483E-03  -5.6094E-02  6.2517E-03   4.2222E-02  4.9703E-03
  1743      4.1776E-01  -3.5620E-02  4.5983E-03  -5.0623E-02  6.1471E-03   4.8280E-02  4.8560E-03
  1744      4.2196E-01  -2.9586E-02  4.7420E-03  -4.5039E-02  6.0369E-03   5.4318E-02  4.7348E-03
  1745      4.2620E-01  -2.3457E-02  4.8791E-03  -3.9346E-02  5.9213E-03   6.0327E-02  4.6069E-03
  1746      4.3048E-01  -1.7238E-02  5.0097E-03  -3.3551E-02  5.8004E-03   6.6297E-02  4.4726E-03
  1747      4.3481E-01  -1.0935E-02  5.1337E-03  -2.7658E-02  5.6744E-03   7.2216E-02  4.3321E-03
  1748      4.3918E-01  -4.5530E-03  5.2510E-03  -2.1673E-02  5.5434E-03   7.8074E-02  4.1857E-03
  1749      4.4359E-01   1.9005E-03  5.3615E-03  -1.5600E-02  5.4077E-03   8.3861E-02  4.0339E-03
  1750      4.4805E-01   8.4197E-03  5.4651E-03  -9.4470E-03  5.2675E-03   8.9567E-02  3.8768E-03
  1751      4.5255E-01   1.4998E-02  5.5619E-03  -3.2183E-03  5.1229E-03   9.5180E-02  3.7147E-03
  1752      4.5710E-01   2.1629E-02  5.6517E-03   3.0797E-03  4.9742E-03   1.0069E-01  3.5481E-03
  1753      4.6170E-01   2.8306E-02  5.7345E-03   9.4406E-03  4.8214E-03   1.0609E-01  3.3772E-03
  1754      4.6634E-01   3.5022E-02  5.8104E-03   1.5858E-02  4.6649E-03   1.1137E-01  3.2023E-03
  1755      4.7102E-01   4.1770E-02  5.8792E-03   2.2326E-02  4.5048E-03   1.1651E-01  3.0238E-03
  1756      4.7576E-01   4.8543E-02  5.9410E-03   2.8838E-02  4.3414E-03   1.2151E-01  2.8420E-03
  1757      4.8054E-01   5.5334E-02  5.9958E-03   3.5387E-02  4.1748E-03   1.2635E-01  2.6573E-03
  1758      4.8537E-01   6.2135E-02  6.0436E-03   4.1966E-02  4.0052E-03   1.3104E-01  2.4700E-03
  1759      4.9025E-01   6.8940E-02  6.0844E-03   4.8568E-02  3.8329E-03   1.3555E-01  2.2805E-03
  1760      4.9517E-01   7.5740E-02  6.1182E-03   5.5187E-02  3.6581E-03   1.3988E-01  2.0890E-03
  1761      5.0015E-01   8.2529E-02  6.1451E-03   6.1815E-02  3.4810E-03   1.4402E-01  1.8960E-03
  1762      5.0518E-01   8.9298E-02  6.1651E-03   6.8445E-02  3.3017E-03   1.4796E-01  1.7017E-03
  1763      5.1025E-01   9.6040E-02  6.1782E-03   7.5070E-02  3.1207E-03   1.5169E-01  1.5066E-03
  1764      5.1538E-01   1.0275E-01  6.1845E-03   8.1683E-02  2.9379E-03   1.5521E-01  1.3109E-03
  1765      5.2056E-01   1.0941E-01  6.1841E-03   8.8275E-02  2.7537E-03   1.5850E-01  1.1150E-03
  1766      5.2579E-01   1.1603E-01  6.1771E-03   9.4840E-02  2.5684E-03   1.6156E-01  9.1927E-04
  1767      5.3108E-01   1.2259E-01  6.1635E-03   1.0137E-01  2.3820E-03   1.6438E-01  7.2400E-04
  1768      5.3641E-01   1.2908E-01  6.1434E-03   1.0786E-01  2.1948E-03   1.6695E-01  5.2953E-04
  1769      5.4181E-01   1.3550E-01  6.1169E-03   1.1430E-01  2.0070E-03   1.6927E-01  3.3619E-04
  1770      5.4725E-01   1.4184E-01  6.0841E-03   1.2068E-01  1.8190E-03   1.7133E-01  1.4428E-04
  1771      5.5275E-01   1.4809E-01  6.0451E-03   1.2700E-01  1.6307E-03   1.7313E-01 -4.5863E-05
  1772      5.5831E-01   1.5424E-01  6.0000E-03   1.3324E-01  1.4426E-03   1.7466E-01 -2.3395E-04
  1773      5.6392E-01   1.6029E-01  5.9490E-03   1.3941E-01  1.2548E-03   1.7590E-01 -4.1967E-04
  1774      5.6958E-01   1.6623E-01  5.8922E-03   1.4549E-01  1.0674E-03   1.7687E-01 -6.0273E-04
  1775      5.7531E-01   1.7204E-01  5.8297E-03   1.5147E-01  8.8080E-04   1.7756E-01 -7.8286E-04
  1776      5.8109E-01   1.7774E-01  5.7616E-03   1.5735E-01  6.9509E-04   1.7795E-01 -9.5976E-04
  1777      5.8693E-01   1.8330E-01  5.6882E-03   1.6312E-01  5.1050E-04   1.7806E-01 -1.1332E-03
  1778      5.9283E-01   1.8871E-01  5.6094E-03   1.6878E-01  3.2723E-04   1.7787E-01 -1.3029E-03
  1779      5.9879E-01   1.9398E-01  5.5256E-03   1.7431E-01  1.4547E-04   1.7738E-01 -1.4685E-03
  1780      6.0481E-01   1.9910E-01  5.4368E-03   1.7971E-01 -3.4585E-05   1.7659E-01 -1.6300E-03
  1781      6.1088E-01   2.0405E-01  5.3433E-03   1.8498E-01 -2.1274E-04   1.7550E-01 -1.7870E-03
  1782      6.1702E-01   2.0884E-01  5.2451E-03   1.9010E-01 -3.8882E-04   1.7411E-01 -1.9393E-03
  1783      6.2323E-01   2.1345E-01  5.1425E-03   1.9506E-01 -5.6264E-04   1.7242E-01 -2.0867E-03
  1784      6.2949E-01   2.1787E-01  5.0356E-03   1.9987E-01 -7.3402E-04   1.7043E-01 -2.2290E-03
  1785      6.3582E-01   2.2211E-01  4.9246E-03   2.0452E-01 -9.0280E-04   1.6813E-01 -2.3661E-03
  1786      6.4221E-01   2.2616E-01  4.8097E-03   2.0900E-01 -1.0688E-03   1.6554E-01 -2.4978E-03
  1787      6.4866E-01   2.3001E-01  4.6911E-03   2.1329E-01 -1.2319E-03   1.6265E-01 -2.6238E-03
  1788      6.5518E-01   2.3365E-01  4.5689E-03   2.1741E-01 -1.3919E-03   1.5946E-01 -2.7441E-03
  1789      6.6176E-01   2.3707E-01  4.4434E-03   2.2134E-01 -1.5486E-03   1.5598E-01 -2.8585E-03
  1790      6.6841E-01   2.4029E-01  4.3146E-03   2.2507E-01 -1.7020E-03   1.5221E-01 -2.9670E-03
  1791      6.7513E-01   2.4328E-01  4.1829E-03   2.2860E-01 -1.8518E-03   1.4815E-01 -3.0693E-03
  1792      6.8192E-01   2.4604E-01  4.0484E-03   2.3193E-01 -1.9980E-03   1.4381E-01 -3.1654E-03
  1793      6.8877E-01   2.4857E-01  3.9113E-03   2.3504E-01 -2.1404E-03   1.3919E-01 -3.2552E-03
  1794      6.9569E-01   2.5087E-01  3.7718E-03   2.3794E-01 -2.2790E-03   1.3430E-01 -3.3387E-03
  1795      7.0268E-01   2.5293E-01  3.6300E-03   2.4062E-01 -2.4135E-03   1.2914E-01 -3.4158E-03
  1796      7.0975E-01   2.5474E-01  3.4862E-03   2.4308E-01 -2.5439E-03   1.2372E-01 -3.4864E-03
  1797      7.1688E-01   2.5630E-01  3.3406E-03   2.4530E-01 -2.6701E-03   1.1805E-01 -3.5505E-03
  1798      7.2408E-01   2.5762E-01  3.1933E-03   2.4730E-01 -2.7920E-03   1.1213E-01 -3.6080E-03
  1799      7.3136E-01   2.5868E-01  3.0445E-03   2.4905E-01 -2.9094E-03   1.0597E-01 -3.6591E-03
  1800      7.3871E-01   2.5948E-01  2.8944E-03   2.5057E-01 -3.0225E-03   9.9575E-02 -3.7036E-03
  1801      7.4614E-01   2.6002E-01  2.7432E-03   2.5184E-01 -3.1309E-03   9.2959E-02 -3.7417E-03
  1802      7.5363E-01   2.6030E-01  2.5911E-03   2.5287E-01 -3.2348E-03   8.6128E-02 -3.7732E-03
  1803      7.6121E-01   2.6032E-01  2.4382E-03   2.5365E-01 -3.3340E-03   7.9092E-02 -3.7983E-03
  1804      7.6886E-01   2.6006E-01  2.2847E-03   2.5417E-01 -3.4285E-03   7.1859E-02 -3.8170E-03
  1805      7.7659E-01   2.5954E-01  2.1308E-03   2.5444E-01 -3.5182E-03   6.4440E-02 -3.8294E-03
  1806      7.8439E-01   2.5876E-01  1.9767E-03   2.5446E-01 -3.6031E-03   5.6845E-02 -3.8355E-03
  1807      7.9227E-01   2.5770E-01  1.8225E-03   2.5421E-01 -3.6832E-03   4.9084E-02 -3.8355E-03
  1808      8.0024E-01   2.5636E-01  1.6684E-03   2.5371E-01 -3.7585E-03   4.1169E-02 -3.8293E-03
  1809      8.0828E-01   2.5476E-01  1.5146E-03   2.5294E-01 -3.8288E-03   3.3109E-02 -3.8172E-03
  1810      8.1640E-01   2.5289E-01  1.3612E-03   2.5192E-01 -3.8943E-03   2.4917E-02 -3.7992E-03
  1811      8.2461E-01   2.5074E-01  1.2083E-03   2.5063E-01 -3.9549E-03   1.6605E-02 -3.7754E-03
  1812      8.3290E-01   2.4832E-01  1.0562E-03   2.4907E-01 -4.0107E-03   8.1838E-03 -3.7460E-03
  1813      8.4127E-01   2.4563E-01  9.0485E-04   2.4725E-01 -4.0615E-03  -3.3401E-04 -3.7110E-03
  1814      8.4972E-01   2.4267E-01  7.5454E-04   2.4517E-01 -4.1075E-03  -8.9362E-03 -3.6708E-03
  1815      8.5826E-01   2.3944E-01  6.0535E-04   2.4283E-01 -4.1486E-03  -1.7610E-02 -3.6253E-03
  1816      8.6689E-01   2.3594E-01  4.5743E-04   2.4022E-01 -4.1849E-03  -2.6344E-02 -3.5747E-03
  1817      8.7560E-01   2.3218E-01  3.1089E-04   2.3735E-01 -4.2165E-03  -3.5123E-02 -3.5192E-03
  1818      8.8440E-01   2.2815E-01  1.6586E-04   2.3422E-01 -4.2433E-03  -4.3937E-02 -3.4591E-03
  1819      8.9329E-01   2.2385E-01  2.2450E-05   2.3083E-01 -4.2653E-03  -5.2771E-02 -3.3943E-03
  1820      9.0226E-01   2.1930E-01 -1.1922E-04   2.2718E-01 -4.2828E-03  -6.1612E-02 -3.3252E-03
  1821      9.1133E-01   2.1449E-01 -2.5904E-04   2.2327E-01 -4.2956E-03  -7.0448E-02 -3.2518E-03
  1822      9.2049E-01   2.0943E-01 -3.9690E-04   2.1911E-01 -4.3039E-03  -7.9264E-02 -3.1745E-03
  1823      9.2974E-01   2.0411E-01 -5.3272E-04   2.1470E-01 -4.3077E-03  -8.8049E-02 -3.0933E-03
  1824      9.3909E-01   1.9855E-01 -6.6639E-04   2.1004E-01 -4.3071E-03  -9.6789E-02 -3.0084E-03
  1825      9.4852E-01   1.9274E-01 -7.9783E-04   2.0513E-01 -4.3021E-03  -1.0547E-01 -2.9201E-03
  1826      9.5806E-01   1.8669E-01 -9.2695E-04   1.9997E-01 -4.2928E-03  -1.1408E-01 -2.8286E-03
  1827      9.6769E-01   1.8041E-01 -1.0537E-03   1.9458E-01 -4.2794E-03  -1.2260E-01 -2.7340E-03
  1828      9.7741E-01   1.7389E-01 -1.1779E-03   1.8894E-01 -4.2619E-03  -1.3103E-01 -2.6365E-03
  1829      9.8723E-01   1.6714E-01 -1.2996E-03   1.8308E-01 -4.2403E-03  -1.3935E-01 -2.5364E-03
  1830      9.9716E-01   1.6017E-01 -1.4187E-03   1.7698E-01 -4.2148E-03  -1.4754E-01 -2.4338E-03
  1831      1.0072E+00   1.5298E-01 -1.5350E-03   1.7066E-01 -4.1854E-03  -1.5560E-01 -2.3289E-03
  1832      1.0173E+00   1.4558E-01 -1.6487E-03   1.6411E-01 -4.1523E-03  -1.6351E-01 -2.2220E-03
  1833      1.0275E+00   1.3796E-01 -1.7596E-03   1.5734E-01 -4.1155E-03  -1.7126E-01 -2.1133E-03
  1834      1.0379E+00   1.3015E-01 -1.8676E-03   1.5037E-01 -4.0751E-03  -1.7884E-01 -2.0028E-03
  1835      1.0483E+00   1.2213E-01 -1.9727E-03   1.4318E-01 -4.0313E-03  -1.8623E-01 -1.8909E-03
  1836      1.0588E+00   1.1393E-01 -2.0749E-03   1.3579E-01 -3.9842E-03  -1.9342E-01 -1.7778E-03
  1837      1.0695E+00   1.0553E-01 -2.1742E-03   1.2820E-01 -3.9338E-03  -2.0041E-01 -1.6635E-03
  1838      1.0802E+00   9.6959E-02 -2.2704E-03   1.2042E-01 -3.8802E-03  -2.0718E-01 -1.5484E-03
  1839      1.0911E+00   8.8211E-02 -2.3637E-03   1.1245E-01 -3.8237E-03  -2.1372E-01 -1.4326E-03
  1840      1.1020E+00   7.9294E-02 -2.4538E-03   1.0430E-01 -3.7641E-03  -2.2002E-01 -1.3163E-03
  1841      1.1131E+00   7.0216E-02 -2.5409E-03   9.5969E-02 -3.7018E-03  -2.2607E-01 -1.1997E-03
  1842      1.1243E+00   6.0982E-02 -2.6250E-03   8.7469E-02 -3.6368E-03  -2.3186E-01 -1.0829E-03
  1843      1.1356E+00   5.1600E-02 -2.7059E-03   7.8803E-02 -3.5692E-03  -2.3738E-01 -9.6616E-04
  1844      1.1470E+00   4.2075E-02 -2.7837E-03   6.9979E-02 -3.4990E-03  -2.4262E-01 -8.4964E-04
  1845      1.1585E+00   3.2415E-02 -2.8584E-03   6.1002E-02 -3.4266E-03  -2.4757E-01 -7.3351E-04
  1846      1.1702E+00   2.2627E-02 -2.9299E-03   5.1878E-02 -3.3518E-03  -2.5223E-01 -6.1793E-04
  1847      1.1819E+00   1.2717E-02 -2.9983E-03   4.2614E-02 -3.2750E-03  -2.5658E-01 -5.0306E-04
